material ID,description,level,category,category description,hierarchy category,provider,country,bore,bore type,bore type description,stroke,stroke type,stroke type description,size uom,weight,weight uom,price,currency,rank,is leaf
2860,Acura Switzerland P20106,2,3,pistons,1,Acura,Switzerland,0.3,0.0,big,0.05454545454545454,0.0,short,mm,0.645,kg,0.28429264389658454,eur,0.75,True
2861,Tesla New Zealand P9290,2,3,pistons,1,Tesla,New,0.18,0.0,big,0.34545454545454546,1.0,long,mm,0.26,kg,0.8784817722658398,eur,0.5,True
2862,BMW Romania P7941,2,3,pistons,1,BMW,Romania,0.16,0.0,big,0.2909090909090909,1.0,long,mm,0.7849999999999999,kg,0.4596689503425514,eur,0.0,True
2863,Ferrari Netherlands P37883,2,3,pistons,1,Ferrari,Netherlands,0.92,1.0,small,0.4909090909090909,1.0,long,mm,0.6699999999999999,kg,0.8408261239185876,eur,0.75,True
2864,Ford Korea P31075,2,3,pistons,1,Ford,Korea,0.28,0.0,big,0.4,1.0,long,mm,0.71,kg,0.5361804270640597,eur,0.5,True
2865,Benz France P36300,2,3,pistons,1,Benz,France,0.7,1.0,small,0.45454545454545453,1.0,long,mm,0.4650000000000001,kg,0.9864479671950791,eur,0.5,True
2866,Ford Italy P35246,2,3,pistons,1,Ford,Italy,0.04,0.0,big,0.509090909090909,1.0,long,mm,0.875,kg,0.672650897634645,eur,0.75,True
2867,Lincoln Switzerland P12381,2,3,pistons,1,Lincoln,Switzerland,0.26,0.0,big,0.32727272727272727,1.0,long,mm,0.675,kg,0.09991498724808728,eur,0.5,True
2868,Toyota Cuba P9345,2,3,pistons,1,Toyota,Cuba,0.24,0.0,big,0.5454545454545454,1.0,long,mm,0.5349999999999999,kg,0.040656098414762185,eur,0.25,True
2869,Tesla Indonesia P37031,2,3,pistons,1,Tesla,Indonesia,0.36,0.0,big,0.2,0.0,short,mm,0.655,kg,0.1815772365854878,eur,0.0,True
2870,Ferrari India P5494,2,3,pistons,1,Ferrari,India,0.34,0.0,big,0.4,1.0,long,mm,0.69,kg,0.6623493524028603,eur,0.5,True
2871,BMW Brazil P37128,2,3,pistons,1,BMW,Brazil,0.46,0.0,big,0.8363636363636363,1.0,long,mm,0.8799999999999999,kg,0.9533430014502173,eur,0.25,True
2872,Acura USA P26153,2,3,pistons,1,Acura,USA,0.34,0.0,big,0.5454545454545454,1.0,long,mm,0.050000000000000044,kg,0.0461069160374056,eur,0.75,True
2873,Benz Austria P22709,2,3,pistons,1,Benz,Austria,0.52,1.0,small,0.6,1.0,long,mm,0.135,kg,0.0484072610891634,eur,0.25,True
2874,Ferrari Chile P18705,2,3,pistons,1,Ferrari,Chile,0.02,0.0,big,0.7454545454545455,1.0,long,mm,0.8899999999999999,kg,0.3773065959893984,eur,0.0,True
2875,Acura Korea P29033,2,3,pistons,1,Acura,Korea,0.68,1.0,small,0.23636363636363636,0.0,short,mm,0.8300000000000001,kg,0.12776916537480626,eur,0.75,True
2876,Ford Italy P22887,2,3,pistons,1,Ford,Italy,0.68,1.0,small,0.2545454545454545,0.0,short,mm,0.42500000000000004,kg,0.3021453217982698,eur,0.25,True
2877,Daimler Thailand P22190,2,3,pistons,1,Daimler,Thailand,0.4,0.0,big,0.8363636363636363,1.0,long,mm,0.94,kg,0.6374456168425264,eur,0.75,True
2878,Hyundai Thailand P18611,2,3,pistons,1,Hyundai,Thailand,0.76,1.0,small,0.07272727272727272,0.0,short,mm,0.69,kg,0.16437465619842975,eur,0.25,True
2879,Jeep Egypt P5450,2,3,pistons,1,Jeep,Egypt,0.4,0.0,big,0.6181818181818182,1.0,long,mm,0.825,kg,0.2616392458868831,eur,0.75,True
2880,Buick Canada P14300,2,3,pistons,1,Buick,Canada,0.06,0.0,big,0.14545454545454545,0.0,short,mm,0.6200000000000001,kg,0.20578086713006952,eur,0.0,True
2881,Volvo Italy P25513,2,3,pistons,1,Volvo,Italy,0.44,0.0,big,0.8727272727272727,1.0,long,mm,0.9450000000000001,kg,0.8742811421713255,eur,0.75,True
2882,GMC Turkey P13848,2,3,pistons,1,GMC,Turkey,0.48,0.0,big,0.05454545454545454,0.0,short,mm,0.15500000000000003,kg,0.11516727509126368,eur,0.75,True
2883,Hyundai Mexico P20024,2,3,pistons,1,Hyundai,Mexico,0.9,1.0,small,0.01818181818181818,0.0,short,mm,0.28,kg,0.6867530129519426,eur,0.0,True
2884,Ford Turkey P38957,2,3,pistons,1,Ford,Turkey,0.98,1.0,small,0.3090909090909091,1.0,long,mm,0.47,kg,0.7762164324648697,eur,0.5,True
2885,Volvo Brazil P23901,2,3,pistons,1,Volvo,Brazil,0.36,0.0,big,0.45454545454545453,1.0,long,mm,0.56,kg,0.19052857928689312,eur,0.25,True
2886,Daimler Switzerland P32720,2,3,pistons,1,Daimler,Switzerland,0.18,0.0,big,0.4909090909090909,1.0,long,mm,0.020000000000000018,kg,0.2578886833024954,eur,0.0,True
2887,Volvo New Zealand P14556,2,3,pistons,1,Volvo,New,0.24,0.0,big,0.32727272727272727,1.0,long,mm,0.885,kg,0.6035905385807869,eur,0.5,True
2888,BYD Egypt P34632,2,3,pistons,1,BYD,Egypt,0.76,1.0,small,0.6181818181818182,1.0,long,mm,0.15500000000000003,kg,0.5738360754113117,eur,0.0,True
2889,Volkswagen Germany P10977,2,3,pistons,1,Volkswagen,Germany,0.08,0.0,big,0.8727272727272727,1.0,long,mm,0.6699999999999999,kg,0.5553332999949993,eur,1.0,True
2890,Ferrari Egypt P33893,2,3,pistons,1,Ferrari,Egypt,0.62,1.0,small,0.12727272727272726,0.0,short,mm,0.04499999999999993,kg,0.29754463169475415,eur,1.0,True
2891,Mercedes China P31723,2,3,pistons,1,Mercedes,China,0.82,1.0,small,0.8727272727272727,1.0,long,mm,0.17500000000000004,kg,0.2942941441216183,eur,0.5,True
2892,Benz New Zealand P16091,2,3,pistons,1,Benz,New,0.98,1.0,small,0.8363636363636363,1.0,long,mm,0.75,kg,0.7246586988048207,eur,0.25,True
2893,Toyota Turkey P31812,2,3,pistons,1,Toyota,Turkey,0.04,0.0,big,0.09090909090909091,0.0,short,mm,0.7649999999999999,kg,0.12046807021053157,eur,0.75,True
2894,Jeep Belgium P15469,2,3,pistons,1,Jeep,Belgium,0.72,1.0,small,0.7454545454545455,1.0,long,mm,0.7350000000000001,kg,0.3720058008701305,eur,1.0,True
2895,Toyota Canada P26928,2,3,pistons,1,Toyota,Canada,0.46,0.0,big,0.3090909090909091,1.0,long,mm,0.5249999999999999,kg,0.3260989148372256,eur,1.0,True
2896,Ford Russia P18646,2,3,pistons,1,Ford,Russia,0.58,1.0,small,0.07272727272727272,0.0,short,mm,0.44999999999999996,kg,0.18812821923288492,eur,0.75,True
2897,Volvo Denmark P1410,2,3,pistons,1,Volvo,Denmark,0.94,1.0,small,0.09090909090909091,0.0,short,mm,0.16999999999999993,kg,0.22008301245186784,eur,0.75,True
2898,Daimler Russia P13896,2,3,pistons,1,Daimler,Russia,0.54,1.0,small,0.21818181818181817,0.0,short,mm,0.5349999999999999,kg,0.3492023803570536,eur,0.75,True
2899,Hyundai Sweden P22156,2,3,pistons,1,Hyundai,Sweden,0.16,0.0,big,0.9090909090909091,1.0,long,mm,0.07000000000000006,kg,0.48462269340401054,eur,0.25,True
2900,Mercedes Thailand P27825,2,3,pistons,1,Mercedes,Thailand,0.68,1.0,small,0.38181818181818183,1.0,long,mm,0.6499999999999999,kg,0.23273491023653556,eur,0.25,True
2901,Volvo Italy P30881,2,3,pistons,1,Volvo,Italy,0.38,0.0,big,0.05454545454545454,0.0,short,mm,0.96,kg,0.29984497674651195,eur,0.5,True
2902,BMW France P12839,2,3,pistons,1,BMW,France,0.96,1.0,small,0.8181818181818182,1.0,long,mm,0.79,kg,0.5108766314947242,eur,0.75,True
2903,Mercedes Mexico P8761,2,3,pistons,1,Mercedes,Mexico,0.04,0.0,big,0.6727272727272727,1.0,long,mm,0.7050000000000001,kg,0.092713907086063,eur,0.75,True
2904,BMW Germany P3432,2,3,pistons,1,BMW,Germany,0.1,0.0,big,0.6181818181818182,1.0,long,mm,0.595,kg,0.5503825573836075,eur,0.75,True
2905,Toyota Japan P27120,2,3,pistons,1,Toyota,Japan,0.84,1.0,small,0.8181818181818182,1.0,long,mm,0.685,kg,0.4489673451017652,eur,0.5,True
2906,Ford Sweden P1104,2,3,pistons,1,Ford,Sweden,0.54,1.0,small,0.3090909090909091,1.0,long,mm,0.72,kg,0.6846026904035606,eur,0.75,True
2907,Tesla Canada P34679,2,3,pistons,1,Tesla,Canada,0.32,0.0,big,0.6,1.0,long,mm,0.5149999999999999,kg,0.7483122468370254,eur,0.75,True
2908,Volkswagen Turkey P30274,2,3,pistons,1,Volkswagen,Turkey,0.16,0.0,big,0.7454545454545455,1.0,long,mm,0.2350000000000001,kg,0.1752762914437166,eur,0.5,True
2909,Toyota Denmark P29802,2,3,pistons,1,Toyota,Denmark,0.46,0.0,big,0.509090909090909,1.0,long,mm,0.47,kg,0.2464369655448317,eur,0.25,True
2910,Mercedes India P32302,2,3,pistons,1,Mercedes,India,0.3,0.0,big,0.3090909090909091,1.0,long,mm,0.1499999999999999,kg,0.34175126268940337,eur,0.25,True
2911,Benz Thailand P36501,2,3,pistons,1,Benz,Thailand,0.16,0.0,big,0.03636363636363636,0.0,short,mm,0.26,kg,0.9704455668350251,eur,0.5,True
2912,Tesla Japan P19033,2,3,pistons,1,Tesla,Japan,0.02,0.0,big,0.18181818181818182,0.0,short,mm,0.615,kg,0.35555333299995007,eur,0.5,True
2913,Mercedes Norway P32165,2,3,pistons,1,Mercedes,Norway,0.58,1.0,small,0.7090909090909091,1.0,long,mm,0.53,kg,0.37515627344101615,eur,0.0,True
2914,Ferrari Norway P25979,2,3,pistons,1,Ferrari,Norway,0.7,1.0,small,0.36363636363636365,1.0,long,mm,0.5,kg,0.03845576836525477,eur,0.25,True
2915,Jeep Sweden P13219,2,3,pistons,1,Jeep,Sweden,0.04,0.0,big,0.7818181818181819,1.0,long,mm,0.31000000000000005,kg,0.032204830724608675,eur,0.75,True
2916,BYD Sweden P21012,2,3,pistons,1,BYD,Sweden,0.86,1.0,small,0.7818181818181819,1.0,long,mm,0.32499999999999996,kg,0.692403860579087,eur,0.5,True
2917,Benz Denmark P12670,2,3,pistons,1,Benz,Denmark,0.02,0.0,big,0.2,0.0,short,mm,0.08000000000000007,kg,0.13507026053908094,eur,0.5,True
2918,Volkswagen USA P3945,2,3,pistons,1,Volkswagen,USA,0.74,1.0,small,0.32727272727272727,1.0,long,mm,0.855,kg,0.2048307246086913,eur,0.5,True
2919,Volvo Chile P18783,2,3,pistons,1,Volvo,Chile,0.6,1.0,small,0.6363636363636364,1.0,long,mm,0.32000000000000006,kg,0.7502125318797818,eur,1.0,True
2920,Toyota Egypt P13694,2,3,pistons,1,Toyota,Egypt,0.1,0.0,big,0.03636363636363636,0.0,short,mm,0.17500000000000004,kg,0.814572185827874,eur,0.25,True
2921,KTM Austria P14523,2,3,pistons,1,KTM,Austria,0.2,0.0,big,0.6363636363636364,1.0,long,mm,0.44500000000000006,kg,0.4047107066059909,eur,0.75,True
2922,Volkswagen New Zealand P22483,2,3,pistons,1,Volkswagen,New,0.8,1.0,small,0.5636363636363636,1.0,long,mm,0.125,kg,0.7851677751662748,eur,0.75,True
2923,Lincoln Chile P28931,2,3,pistons,1,Lincoln,Chile,0.88,1.0,small,0.5454545454545454,1.0,long,mm,0.8700000000000001,kg,0.9388408261239185,eur,0.75,True
2924,Volkswagen Italy P8287,2,3,pistons,1,Volkswagen,Italy,0.78,1.0,small,0.8181818181818182,1.0,long,mm,0.78,kg,0.06981047157073564,eur,1.0,True
2925,BMW Italy P9068,2,3,pistons,1,BMW,Italy,0.98,1.0,small,0.2909090909090909,1.0,long,mm,0.48,kg,0.26729009351402716,eur,0.75,True
2926,Honda Mexico P35291,2,3,pistons,1,Honda,Mexico,0.6,1.0,small,0.10909090909090909,0.0,short,mm,0.1200000000000001,kg,0.8011201680252036,eur,0.75,True
2927,Ferrari Egypt P6370,2,3,pistons,1,Ferrari,Egypt,0.58,1.0,small,0.2545454545454545,0.0,short,mm,0.3500000000000001,kg,0.38470770615592337,eur,0.25,True
2928,Daimler Brazil P27324,2,3,pistons,1,Daimler,Brazil,0.3,0.0,big,0.32727272727272727,1.0,long,mm,0.30000000000000004,kg,0.8159723958593789,eur,0.25,True
2929,Benz USA P18226,2,3,pistons,1,Benz,USA,0.24,0.0,big,0.7272727272727273,1.0,long,mm,0.405,kg,0.4886733009951492,eur,0.75,True
2930,Daimler India P5622,2,3,pistons,1,Daimler,India,0.44,0.0,big,0.41818181818181815,1.0,long,mm,0.8999999999999999,kg,0.8022703405510826,eur,0.0,True
2931,Benz Netherlands P7153,2,3,pistons,1,Benz,Netherlands,0.44,0.0,big,0.10909090909090909,0.0,short,mm,0.41999999999999993,kg,0.9647447117067559,eur,0.25,True
2932,Daimler Russia P11338,2,3,pistons,1,Daimler,Russia,0.8,1.0,small,0.38181818181818183,1.0,long,mm,0.49,kg,0.9990998649797469,eur,0.5,True
2933,Buick Denmark P4509,2,3,pistons,1,Buick,Denmark,0.78,1.0,small,0.03636363636363636,0.0,short,mm,0.5800000000000001,kg,0.2529879481922288,eur,0.75,True
2934,GMC Chile P35454,2,3,pistons,1,GMC,Chile,0.34,0.0,big,0.43636363636363634,1.0,long,mm,0.9850000000000001,kg,0.18172725908886334,eur,0.75,True
2935,GMC Romania P13941,2,3,pistons,1,GMC,Romania,0.9,1.0,small,0.509090909090909,1.0,long,mm,0.4099999999999999,kg,0.9206881032154822,eur,0.0,True
2936,Daimler France P30174,2,3,pistons,1,Daimler,France,0.5,0.0,big,0.23636363636363636,0.0,short,mm,0.8799999999999999,kg,0.4321648247237086,eur,0.75,True
2937,Daimler Chile P33551,2,3,pistons,1,Daimler,Chile,0.9,1.0,small,0.8909090909090909,1.0,long,mm,0.81,kg,0.8986347952192827,eur,1.0,True
2938,Ferrari Turkey P7189,2,3,pistons,1,Ferrari,Turkey,0.36,0.0,big,0.12727272727272726,0.0,short,mm,0.22999999999999998,kg,0.951742761414212,eur,0.75,True
2939,Volvo Japan P18724,2,3,pistons,1,Volvo,Japan,0.08,0.0,big,0.21818181818181817,0.0,short,mm,0.1499999999999999,kg,0.4110616592488874,eur,0.5,True
2940,Lincoln Indonesia P5518,2,3,pistons,1,Lincoln,Indonesia,1.0,1.0,small,0.9090909090909091,1.0,long,mm,0.33499999999999996,kg,0.5196279441916286,eur,0.25,True
2941,Volkswagen Indonesia P11271,2,3,pistons,1,Volkswagen,Indonesia,0.28,0.0,big,0.5272727272727272,1.0,long,mm,0.5,kg,0.12236835525328797,eur,0.0,True
2942,Ford India P31970,2,3,pistons,1,Ford,India,0.46,0.0,big,0.7272727272727273,1.0,long,mm,0.375,kg,0.3207481122168326,eur,1.0,True
2943,Acura USA P29783,2,3,pistons,1,Acura,USA,0.8,1.0,small,0.509090909090909,1.0,long,mm,0.05499999999999994,kg,0.11286693003950601,eur,0.75,True
2944,Lincoln Austria P27182,2,3,pistons,1,Lincoln,Austria,0.22,0.0,big,0.7818181818181819,1.0,long,mm,0.33000000000000007,kg,0.6247437115567335,eur,0.75,True
2945,Toyota Brazil P7491,2,3,pistons,1,Toyota,Brazil,0.5,0.0,big,0.32727272727272727,1.0,long,mm,0.6499999999999999,kg,0.07491123668550291,eur,0.5,True
2946,Volkswagen Switzerland P10414,2,3,pistons,1,Volkswagen,Switzerland,0.72,1.0,small,0.8181818181818182,1.0,long,mm,0.030000000000000027,kg,0.39090863629544437,eur,0.5,True
2947,Ferrari Austria P7108,2,3,pistons,1,Ferrari,Austria,0.36,0.0,big,0.5636363636363636,1.0,long,mm,0.875,kg,0.6234935240286043,eur,0.75,True
2948,GMC Netherlands P30388,2,3,pistons,1,GMC,Netherlands,0.42,0.0,big,0.5272727272727272,1.0,long,mm,0.3899999999999999,kg,0.36850527579136866,eur,0.25,True
2949,Volvo Belgium P19568,2,3,pistons,1,Volvo,Belgium,0.44,0.0,big,0.8363636363636363,1.0,long,mm,0.5,kg,0.4586688003200479,eur,0.5,True
2950,KTM India P7599,2,3,pistons,1,KTM,India,0.62,1.0,small,0.9272727272727272,1.0,long,mm,0.16999999999999993,kg,0.9660449067360103,eur,0.75,True
2951,Buick Russia P26913,2,3,pistons,1,Buick,Russia,0.28,0.0,big,0.6545454545454545,1.0,long,mm,0.825,kg,0.0768115217282593,eur,0.0,True
2952,KTM Japan P12910,2,3,pistons,1,KTM,Japan,0.08,0.0,big,0.6727272727272727,1.0,long,mm,0.9199999999999999,kg,0.8087713156973546,eur,0.75,True
2953,Ferrari Japan P31462,2,3,pistons,1,Ferrari,Japan,0.66,1.0,small,1.0,1.0,long,mm,0.9299999999999999,kg,0.7717157573636044,eur,0.75,True
2954,Buick Denmark P35397,2,3,pistons,1,Buick,Denmark,0.48,0.0,big,0.6909090909090909,1.0,long,mm,0.54,kg,0.8345751862779415,eur,0.5,True
2955,KTM Japan P20019,2,3,pistons,1,KTM,Japan,0.46,0.0,big,0.21818181818181817,0.0,short,mm,0.605,kg,0.8415262289343401,eur,0.75,True
2956,Ferrari Thailand P32893,2,3,pistons,1,Ferrari,Thailand,0.26,0.0,big,0.10909090909090909,0.0,short,mm,0.17999999999999994,kg,0.06345951892783916,eur,0.5,True
2957,Volvo Canada P28767,2,3,pistons,1,Volvo,Canada,0.7,1.0,small,0.03636363636363636,0.0,short,mm,0.16500000000000004,kg,0.6705005750862628,eur,0.25,True
2958,Jeep Mexico P6627,2,3,pistons,1,Jeep,Mexico,0.7,1.0,small,0.9636363636363636,1.0,long,mm,0.7949999999999999,kg,0.6483972595889383,eur,0.25,True
2959,Jeep Sweden P35103,2,3,pistons,1,Jeep,Sweden,0.76,1.0,small,0.8909090909090909,1.0,long,mm,0.08000000000000007,kg,0.6724508676301446,eur,0.0,True
2960,Lincoln Brazil P15950,2,3,pistons,1,Lincoln,Brazil,0.14,0.0,big,0.43636363636363634,1.0,long,mm,0.1200000000000001,kg,0.32264839725958894,eur,0.5,True
2961,Mercedes Russia P8539,2,3,pistons,1,Mercedes,Russia,0.08,0.0,big,0.3090909090909091,1.0,long,mm,0.605,kg,0.9642946441966292,eur,0.0,True
2962,Tesla Belgium P24882,2,3,pistons,1,Tesla,Belgium,0.0,0.0,big,0.38181818181818183,1.0,long,mm,0.22999999999999998,kg,0.10396559483922597,eur,1.0,True
2963,KTM Egypt P34135,2,3,pistons,1,KTM,Egypt,0.9,1.0,small,0.6909090909090909,1.0,long,mm,0.24,kg,0.3611541731259688,eur,0.5,True
2964,Acura Japan P35319,2,3,pistons,1,Acura,Japan,0.4,0.0,big,0.6,1.0,long,mm,0.09000000000000008,kg,0.5526829024353651,eur,0.75,True
2965,Tesla USA P6840,2,3,pistons,1,Tesla,USA,0.56,1.0,small,0.34545454545454546,1.0,long,mm,0.09000000000000008,kg,0.6302945441816272,eur,1.0,True
2966,GMC Egypt P36920,2,3,pistons,1,GMC,Egypt,0.2,0.0,big,0.18181818181818182,0.0,short,mm,0.645,kg,0.7696654498174726,eur,0.5,True
2967,Honda Netherlands P16154,2,3,pistons,1,Honda,Netherlands,0.04,0.0,big,0.5272727272727272,1.0,long,mm,0.52,kg,0.2101315197279592,eur,1.0,True
2968,Toyota Mexico P14798,2,3,pistons,1,Toyota,Mexico,0.78,1.0,small,1.0,1.0,long,mm,0.855,kg,0.00805120768115224,eur,0.25,True
2969,Volvo Brazil P24307,2,3,pistons,1,Volvo,Brazil,0.44,0.0,big,0.6727272727272727,1.0,long,mm,0.014999999999999902,kg,0.6614992248837326,eur,0.5,True
2970,Daimler New Zealand P28427,2,3,pistons,1,Daimler,New,0.5,0.0,big,0.2909090909090909,1.0,long,mm,0.5349999999999999,kg,0.37080562084312646,eur,0.25,True
2971,Ferrari USA P25319,2,3,pistons,1,Ferrari,USA,0.82,1.0,small,0.36363636363636365,1.0,long,mm,0.1399999999999999,kg,0.5618842826423963,eur,1.0,True
2972,Hyundai Denmark P29266,2,3,pistons,1,Hyundai,Denmark,0.96,1.0,small,0.8,1.0,long,mm,0.42999999999999994,kg,0.519427914187128,eur,0.75,True
2973,GMC Russia P4159,2,3,pistons,1,GMC,Russia,0.76,1.0,small,0.12727272727272726,0.0,short,mm,0.7749999999999999,kg,0.5273290993649048,eur,0.75,True
2974,Mercedes Romania P37736,2,3,pistons,1,Mercedes,Romania,0.42,0.0,big,0.34545454545454546,1.0,long,mm,0.9650000000000001,kg,0.34005100765114765,eur,0.75,True
2975,Mercedes Sweden P9142,2,3,pistons,1,Mercedes,Sweden,0.46,0.0,big,0.6545454545454545,1.0,long,mm,0.615,kg,0.952342851427714,eur,0.25,True
2976,GMC Chile P21050,2,3,pistons,1,GMC,Chile,0.6,1.0,small,0.8363636363636363,1.0,long,mm,0.30000000000000004,kg,0.5232784917737661,eur,0.0,True
2977,Ford France P7926,2,3,pistons,1,Ford,France,0.3,0.0,big,0.45454545454545453,1.0,long,mm,0.615,kg,0.5140271040656099,eur,0.0,True
2978,Jeep Russia P2877,2,3,pistons,1,Jeep,Russia,0.5,0.0,big,0.36363636363636365,1.0,long,mm,0.19999999999999996,kg,0.5494824223633544,eur,0.5,True
2979,Buick Netherlands P3388,2,3,pistons,1,Buick,Netherlands,0.92,1.0,small,0.7454545454545455,1.0,long,mm,0.7949999999999999,kg,0.5613842076311446,eur,0.5,True
2980,Buick Mexico P3078,2,3,pistons,1,Buick,Mexico,0.48,0.0,big,0.4,1.0,long,mm,0.4650000000000001,kg,0.8698804820723107,eur,0.5,True
2981,BYD India P10072,2,3,pistons,1,BYD,India,0.3,0.0,big,0.01818181818181818,0.0,short,mm,0.5800000000000001,kg,0.6255438315747363,eur,0.25,True
2982,KTM Turkey P1940,2,3,pistons,1,KTM,Turkey,0.06,0.0,big,0.8727272727272727,1.0,long,mm,0.09000000000000008,kg,0.4087113066960044,eur,0.75,True
2983,Lincoln India P3098,2,3,pistons,1,Lincoln,India,0.06,0.0,big,0.6909090909090909,1.0,long,mm,0.5900000000000001,kg,0.792918937840676,eur,0.0,True
2984,Volvo Germany P11694,2,3,pistons,1,Volvo,Germany,0.06,0.0,big,0.5454545454545454,1.0,long,mm,0.75,kg,0.07736160424063608,eur,0.0,True
2985,Ford Sweden P4347,2,3,pistons,1,Ford,Sweden,0.08,0.0,big,0.43636363636363634,1.0,long,mm,0.9650000000000001,kg,0.600590088513277,eur,0.25,True
2986,BMW India P30052,2,3,pistons,1,BMW,India,0.7,1.0,small,0.07272727272727272,0.0,short,mm,0.48,kg,0.7355103265489822,eur,1.0,True
2987,Tesla Germany P28396,2,3,pistons,1,Tesla,Germany,1.0,1.0,small,0.2727272727272727,0.0,short,mm,0.30000000000000004,kg,0.7831674751212682,eur,0.0,True
2988,BMW Mexico P22653,2,3,pistons,1,BMW,Mexico,1.0,1.0,small,0.6727272727272727,1.0,long,mm,0.4850000000000001,kg,0.5407311096664499,eur,0.5,True
2989,Ford Japan P30704,2,3,pistons,1,Ford,Japan,0.54,1.0,small,0.8181818181818182,1.0,long,mm,0.19999999999999996,kg,0.8273240986147921,eur,1.0,True
2990,Hyundai USA P24432,2,3,pistons,1,Hyundai,USA,0.56,1.0,small,0.3090909090909091,1.0,long,mm,0.7,kg,0.6004400660099014,eur,0.25,True
2991,Volkswagen Belgium P2551,2,3,pistons,1,Volkswagen,Belgium,0.08,0.0,big,0.5636363636363636,1.0,long,mm,0.7050000000000001,kg,0.09936490473571037,eur,0.5,True
2992,Buick Chile P15584,2,3,pistons,1,Buick,Chile,0.96,1.0,small,0.6909090909090909,1.0,long,mm,0.41999999999999993,kg,0.160874131119668,eur,0.5,True
2993,Jeep Chile P36301,2,3,pistons,1,Jeep,Chile,0.86,1.0,small,0.8181818181818182,1.0,long,mm,0.1100000000000001,kg,0.8825323798569785,eur,0.75,True
2994,Acura USA P29987,2,3,pistons,1,Acura,USA,0.2,0.0,big,0.43636363636363634,1.0,long,mm,0.17500000000000004,kg,0.12146822023303504,eur,1.0,True
2995,Lincoln USA P6190,2,3,pistons,1,Lincoln,USA,0.24,0.0,big,0.38181818181818183,1.0,long,mm,0.855,kg,0.939890983647547,eur,0.5,True
2996,Jeep Norway P32230,2,3,pistons,1,Jeep,Norway,0.04,0.0,big,0.34545454545454546,1.0,long,mm,0.72,kg,0.9355403310496573,eur,0.75,True
2997,Jeep USA P8726,2,3,pistons,1,Jeep,USA,0.56,1.0,small,0.9454545454545454,1.0,long,mm,0.33499999999999996,kg,0.20813121968295245,eur,0.25,True
2998,Volkswagen Chile P20030,2,3,pistons,1,Volkswagen,Chile,0.1,0.0,big,0.5272727272727272,1.0,long,mm,0.44500000000000006,kg,0.08636295444316651,eur,0.5,True
2999,BYD India P32602,2,3,pistons,1,BYD,India,0.04,0.0,big,0.7818181818181819,1.0,long,mm,0.655,kg,0.10741611241686261,eur,0.25,True
3000,GMC Indonesia P39827,2,3,pistons,1,GMC,Indonesia,0.4,0.0,big,0.6909090909090909,1.0,long,mm,0.5049999999999999,kg,0.7873681052157822,eur,0.5,True
3001,Benz India P3649,2,3,pistons,1,Benz,India,0.66,1.0,small,0.32727272727272727,1.0,long,mm,0.6299999999999999,kg,0.5029754463169476,eur,0.25,True
3002,Acura India P20412,2,3,pistons,1,Acura,India,0.54,1.0,small,1.0,1.0,long,mm,0.2250000000000001,kg,0.18922838425763863,eur,0.0,True
3003,BMW Romania P19865,2,3,pistons,1,BMW,Romania,0.24,0.0,big,0.2,0.0,short,mm,0.20999999999999996,kg,0.33014952242836426,eur,0.0,True
3004,Acura Belgium P37719,2,3,pistons,1,Acura,Belgium,0.7,1.0,small,0.7818181818181819,1.0,long,mm,0.71,kg,0.09166374956243442,eur,0.5,True
3005,Benz Belgium P20484,2,3,pistons,1,Benz,Belgium,0.96,1.0,small,0.8181818181818182,1.0,long,mm,0.375,kg,0.9837475621343201,eur,1.0,True
3006,KTM Turkey P8982,2,3,pistons,1,KTM,Turkey,0.26,0.0,big,0.3090909090909091,1.0,long,mm,0.365,kg,0.11431714757213587,eur,0.5,True
3007,Ferrari Netherlands P1626,2,3,pistons,1,Ferrari,Netherlands,0.34,0.0,big,0.6,1.0,long,mm,0.665,kg,0.36495474321148175,eur,0.0,True
3008,Mercedes Switzerland P16880,2,3,pistons,1,Mercedes,Switzerland,0.3,0.0,big,0.6909090909090909,1.0,long,mm,0.27,kg,0.4259138870830625,eur,0.75,True
3009,Volvo Turkey P22905,2,3,pistons,1,Volvo,Turkey,0.56,1.0,small,0.3090909090909091,1.0,long,mm,0.8500000000000001,kg,0.7413111966795018,eur,0.0,True
3010,BMW Cuba P19716,2,3,pistons,1,BMW,Cuba,0.88,1.0,small,0.6727272727272727,1.0,long,mm,0.81,kg,0.6037905685852878,eur,0.75,True
3011,Mercedes Indonesia P15176,2,3,pistons,1,Mercedes,Indonesia,0.2,0.0,big,0.10909090909090909,0.0,short,mm,0.10499999999999998,kg,0.8035205280792118,eur,0.5,True
3012,Ford Egypt P8251,2,3,pistons,1,Ford,Egypt,0.04,0.0,big,0.14545454545454545,0.0,short,mm,0.8200000000000001,kg,0.22078311746762014,eur,0.25,True
3013,BYD Chile P14745,2,3,pistons,1,BYD,Chile,0.54,1.0,small,0.9090909090909091,1.0,long,mm,0.14500000000000002,kg,0.8212731909786468,eur,0.0,True
3014,BYD Indonesia P33379,2,3,pistons,1,BYD,Indonesia,0.82,1.0,small,0.2727272727272727,0.0,short,mm,0.15500000000000003,kg,0.5981897284592689,eur,0.5,True
3015,BMW Indonesia P26997,2,3,pistons,1,BMW,Indonesia,0.32,0.0,big,0.2545454545454545,0.0,short,mm,0.845,kg,0.3209981497224583,eur,0.5,True
