material ID,description,level,category,category description,hierarchy category,provider,country,diameter,width,size uom,weight,weight uom,price,currency,rank,is leaf
1627,KTM Thailand R32706,3,7,electrical ring,2,KTM,Thailand,0.63,0.08000000000000007,mm,0.8624999999999999,kg,0.6813333333333332,eur,0.5,True
1628,BMW Netherlands R38681,3,7,electrical ring,2,BMW,Netherlands,0.23,0.1299999999999999,mm,0.45,kg,0.19933333333333333,eur,1.0,True
1629,BYD Korea R15594,3,7,electrical ring,2,BYD,Korea,0.005,0.16000000000000014,mm,0.9375,kg,0.41733333333333344,eur,0.5,True
1630,Tesla Germany R25104,3,7,electrical ring,2,Tesla,Germany,0.55,0.29499999999999993,mm,0.27499999999999997,kg,0.5053333333333332,eur,0.5,True
1631,BMW Italy R15862,3,7,electrical ring,2,BMW,Italy,0.09,0.18000000000000016,mm,0.7000000000000001,kg,0.47600000000000003,eur,0.5,True
1632,Buick USA R29550,3,7,electrical ring,2,Buick,USA,0.25,0.8700000000000001,mm,0.2875,kg,0.07466666666666662,eur,0.5,True
1633,Buick Japan R24820,3,7,electrical ring,2,Buick,Japan,0.585,0.7400000000000002,mm,0.075,kg,0.7973333333333333,eur,0.0,True
1634,KTM Turkey R5232,3,7,electrical ring,2,KTM,Turkey,0.07,0.8250000000000002,mm,0.575,kg,0.5226666666666666,eur,0.5,True
1635,BMW Turkey R19362,3,7,electrical ring,2,BMW,Turkey,0.28,0.915,mm,0.17500000000000002,kg,0.3046666666666667,eur,0.75,True
1636,KTM Mexico R28771,3,7,electrical ring,2,KTM,Mexico,0.555,0.27,mm,0.2875,kg,0.4913333333333334,eur,0.0,True
1637,BMW Brazil R18297,3,7,electrical ring,2,BMW,Brazil,0.635,0.5249999999999999,mm,0.975,kg,0.07733333333333334,eur,0.75,True
1638,Toyota Sweden R27875,3,7,electrical ring,2,Toyota,Sweden,0.28,0.5499999999999998,mm,0.27499999999999997,kg,0.16133333333333333,eur,0.25,True
1639,Tesla Netherlands R36950,3,7,electrical ring,2,Tesla,Netherlands,0.465,0.5299999999999998,mm,0.6625,kg,0.36133333333333334,eur,0.75,True
1640,Volkswagen Netherlands R26361,3,7,electrical ring,2,Volkswagen,Netherlands,0.295,0.895,mm,0.45,kg,0.4666666666666667,eur,0.25,True
1641,Volvo Romania R8002,3,7,electrical ring,2,Volvo,Romania,0.57,0.08499999999999996,mm,0.3125,kg,0.11799999999999997,eur,0.25,True
1642,Hyundai Germany R8965,3,7,electrical ring,2,Hyundai,Germany,0.325,0.2400000000000002,mm,0.3499999999999999,kg,0.612,eur,0.5,True
1643,Buick France R16942,3,7,electrical ring,2,Buick,France,0.805,0.935,mm,0.575,kg,0.13333333333333333,eur,0.0,True
1644,BYD Sweden R12183,3,7,electrical ring,2,BYD,Sweden,0.615,0.9950000000000001,mm,0.25,kg,0.8373333333333333,eur,0.25,True
1645,Tesla Cuba R22098,3,7,electrical ring,2,Tesla,Cuba,0.04,0.7349999999999999,mm,0.6375,kg,0.7539999999999999,eur,0.25,True
1646,BMW Egypt R15896,3,7,electrical ring,2,BMW,Egypt,0.66,0.96,mm,0.13749999999999998,kg,0.37266666666666665,eur,0.25,True
1647,Jeep Denmark R11347,3,7,electrical ring,2,Jeep,Denmark,0.47,0.19499999999999984,mm,0.049999999999999975,kg,0.5626666666666668,eur,1.0,True
1648,Ford Canada R37915,3,7,electrical ring,2,Ford,Canada,0.925,0.2599999999999998,mm,0.45,kg,0.9039999999999999,eur,0.75,True
1649,KTM Korea R36226,3,7,electrical ring,2,KTM,Korea,0.005,0.48,mm,0.18749999999999994,kg,0.7793333333333334,eur,0.25,True
1650,Hyundai Netherlands R26927,3,7,electrical ring,2,Hyundai,Netherlands,0.415,0.31000000000000005,mm,0.7625000000000001,kg,0.8606666666666667,eur,0.75,True
1651,Hyundai USA R8319,3,7,electrical ring,2,Hyundai,USA,0.035,0.5499999999999998,mm,0.3125,kg,0.9366666666666668,eur,0.75,True
1652,Benz Denmark R25520,3,7,electrical ring,2,Benz,Denmark,0.75,0.16500000000000004,mm,0.25,kg,0.8153333333333334,eur,0.75,True
1653,Benz China R13658,3,7,electrical ring,2,Benz,China,0.99,0.9049999999999998,mm,0.8999999999999999,kg,0.25066666666666665,eur,0.75,True
1654,Ford New Zealand R15170,3,7,electrical ring,2,Ford,New,0.725,0.040000000000000036,mm,0.38749999999999996,kg,0.35133333333333333,eur,1.0,True
1655,Benz Brazil R24377,3,7,electrical ring,2,Benz,Brazil,0.46,0.6800000000000002,mm,0.1625,kg,0.26199999999999996,eur,0.75,True
1656,Volvo Switzerland R5942,3,7,electrical ring,2,Volvo,Switzerland,0.965,0.4900000000000002,mm,0.6124999999999999,kg,0.8520000000000001,eur,0.25,True
1657,Volkswagen Brazil R39531,3,7,electrical ring,2,Volkswagen,Brazil,0.68,0.45999999999999996,mm,0.049999999999999975,kg,0.3693333333333333,eur,0.0,True
1658,Toyota Germany R9306,3,7,electrical ring,2,Toyota,Germany,0.215,0.8700000000000001,mm,0.27499999999999997,kg,0.005999999999999991,eur,0.5,True
1659,Volkswagen Egypt R25694,3,7,electrical ring,2,Volkswagen,Egypt,0.595,0.9300000000000002,mm,0.8124999999999999,kg,0.36266666666666664,eur,0.75,True
1660,Daimler Sweden R10088,3,7,electrical ring,2,Daimler,Sweden,0.535,0.96,mm,0.12499999999999997,kg,0.8213333333333334,eur,0.75,True
1661,Daimler Canada R17656,3,7,electrical ring,2,Daimler,Canada,0.175,0.5699999999999998,mm,0.5625,kg,0.9446666666666668,eur,0.25,True
1662,Benz India R29526,3,7,electrical ring,2,Benz,India,0.245,0.18999999999999995,mm,0.2875,kg,0.6586666666666666,eur,0.5,True
1663,Toyota Russia R14302,3,7,electrical ring,2,Toyota,Russia,0.28,0.94,mm,0.6249999999999999,kg,0.85,eur,0.5,True
1664,KTM Norway R14812,3,7,electrical ring,2,KTM,Norway,0.88,0.004999999999999893,mm,0.6249999999999999,kg,0.15666666666666665,eur,1.0,True
1665,Volkswagen China R38812,3,7,electrical ring,2,Volkswagen,China,0.74,0.1549999999999998,mm,0.7625000000000001,kg,0.566,eur,0.25,True
1666,Buick Germany R21753,3,7,electrical ring,2,Buick,Germany,0.295,0.685,mm,0.08750000000000001,kg,0.22133333333333335,eur,0.5,True
1667,Volvo New Zealand R6215,3,7,electrical ring,2,Volvo,New,0.355,0.31999999999999984,mm,0.13749999999999998,kg,0.8960000000000001,eur,0.75,True
1668,Honda New Zealand R18975,3,7,electrical ring,2,Honda,New,0.44,1.0,mm,0.7625000000000001,kg,0.138,eur,0.75,True
1669,Volvo Italy R23448,3,7,electrical ring,2,Volvo,Italy,0.075,0.6000000000000001,mm,0.8749999999999999,kg,0.5619999999999999,eur,0.75,True
1670,Tesla USA R1698,3,7,electrical ring,2,Tesla,USA,0.18,0.3999999999999999,mm,0.6124999999999999,kg,0.2913333333333333,eur,0.5,True
1671,Acura Egypt R32429,3,7,electrical ring,2,Acura,Egypt,0.115,0.1499999999999999,mm,0.9249999999999999,kg,0.7086666666666666,eur,0.75,True
1672,Volvo Thailand R33697,3,7,electrical ring,2,Volvo,Thailand,0.31,0.3599999999999999,mm,0.5249999999999999,kg,0.30199999999999994,eur,0.25,True
1673,BYD Austria R13668,3,7,electrical ring,2,BYD,Austria,0.79,0.96,mm,0.19999999999999996,kg,0.7806666666666667,eur,0.75,True
1674,BYD Switzerland R12190,3,7,electrical ring,2,BYD,Switzerland,0.91,0.1299999999999999,mm,0.2875,kg,0.9173333333333334,eur,0.25,True
1675,Tesla Romania R23982,3,7,electrical ring,2,Tesla,Romania,0.67,0.565,mm,0.3499999999999999,kg,0.6406666666666666,eur,0.0,True
1676,Honda Brazil R39430,3,7,electrical ring,2,Honda,Brazil,0.655,0.71,mm,0.38749999999999996,kg,0.8546666666666667,eur,0.5,True
1677,KTM China R12044,3,7,electrical ring,2,KTM,China,0.82,0.7599999999999998,mm,0.7250000000000001,kg,0.016666666666666666,eur,0.75,True
1678,Hyundai Belgium R29634,3,7,electrical ring,2,Hyundai,Belgium,0.87,0.3849999999999998,mm,0.3,kg,0.7166666666666667,eur,1.0,True
1679,Tesla Austria R14621,3,7,electrical ring,2,Tesla,Austria,0.525,0.7799999999999998,mm,0.17500000000000002,kg,0.12399999999999996,eur,0.0,True
1680,Mercedes Denmark R24618,3,7,electrical ring,2,Mercedes,Denmark,0.4,0.4500000000000002,mm,0.5499999999999999,kg,0.26199999999999996,eur,0.25,True
1681,Ford Egypt R19238,3,7,electrical ring,2,Ford,Egypt,0.1,0.18000000000000016,mm,0.36249999999999993,kg,0.11533333333333336,eur,0.75,True
1682,Jeep Switzerland R16561,3,7,electrical ring,2,Jeep,Switzerland,0.06,0.9550000000000001,mm,0.8624999999999999,kg,0.5746666666666668,eur,0.75,True
1683,Honda Norway R17176,3,7,electrical ring,2,Honda,Norway,0.15,0.46499999999999986,mm,0.049999999999999975,kg,0.46933333333333327,eur,0.25,True
1684,Hyundai Thailand R1621,3,7,electrical ring,2,Hyundai,Thailand,0.345,0.45999999999999996,mm,0.675,kg,0.41266666666666674,eur,0.5,True
1685,Ferrari Chile R16774,3,7,electrical ring,2,Ferrari,Chile,0.735,0.6699999999999999,mm,0.25,kg,0.3233333333333333,eur,0.0,True
1686,Hyundai India R38889,3,7,electrical ring,2,Hyundai,India,0.86,0.4849999999999999,mm,0.12499999999999997,kg,0.16533333333333336,eur,0.25,True
1687,Daimler India R13817,3,7,electrical ring,2,Daimler,India,0.145,0.6349999999999998,mm,0.08750000000000001,kg,0.8853333333333334,eur,0.5,True
1688,BYD Denmark R4287,3,7,electrical ring,2,BYD,Denmark,0.65,0.14000000000000012,mm,0.5249999999999999,kg,0.6773333333333333,eur,0.25,True
1689,Tesla Mexico R19482,3,7,electrical ring,2,Tesla,Mexico,0.805,0.69,mm,0.975,kg,0.18333333333333332,eur,0.75,True
1690,Toyota Russia R24450,3,7,electrical ring,2,Toyota,Russia,0.85,0.54,mm,0.425,kg,0.8993333333333332,eur,0.5,True
1691,BMW Egypt R29987,3,7,electrical ring,2,BMW,Egypt,0.57,0.004999999999999893,mm,0.37499999999999994,kg,0.4713333333333333,eur,1.0,True
1692,Daimler India R35934,3,7,electrical ring,2,Daimler,India,0.155,0.125,mm,0.1625,kg,0.5900000000000001,eur,0.25,True
1693,BMW Sweden R14234,3,7,electrical ring,2,BMW,Sweden,0.79,0.355,mm,0.39999999999999997,kg,0.25333333333333335,eur,0.75,True
1694,Buick Japan R8265,3,7,electrical ring,2,Buick,Japan,0.765,0.52,mm,0.6625,kg,0.6799999999999999,eur,0.5,True
1695,Hyundai Belgium R12860,3,7,electrical ring,2,Hyundai,Belgium,0.56,0.7450000000000001,mm,0.13749999999999998,kg,0.394,eur,0.25,True
1696,GMC USA R20090,3,7,electrical ring,2,GMC,USA,0.315,0.10999999999999988,mm,0.062499999999999986,kg,0.3893333333333333,eur,0.25,True
1697,Hyundai Netherlands R1822,3,7,electrical ring,2,Hyundai,Netherlands,0.65,0.02499999999999991,mm,0.975,kg,0.652,eur,0.25,True
1698,Honda France R28966,3,7,electrical ring,2,Honda,France,0.585,0.9449999999999998,mm,0.8124999999999999,kg,0.9666666666666667,eur,0.75,True
1699,Ford Italy R28984,3,7,electrical ring,2,Ford,Italy,0.535,0.2549999999999999,mm,0.2375,kg,0.016666666666666666,eur,0.0,True
1700,Honda France R19899,3,7,electrical ring,2,Honda,France,0.12,0.43500000000000005,mm,0.6,kg,0.9746666666666667,eur,0.0,True
1701,Volkswagen Belgium R38481,3,7,electrical ring,2,Volkswagen,Belgium,0.745,0.52,mm,0.18749999999999994,kg,0.23599999999999993,eur,0.25,True
1702,BMW Canada R4218,3,7,electrical ring,2,BMW,Canada,0.395,0.79,mm,0.8999999999999999,kg,0.8053333333333332,eur,0.5,True
1703,Daimler Thailand R16625,3,7,electrical ring,2,Daimler,Thailand,0.72,0.25,mm,0.8624999999999999,kg,0.3473333333333334,eur,1.0,True
1704,Buick Mexico R38381,3,7,electrical ring,2,Buick,Mexico,0.715,0.7949999999999999,mm,0.049999999999999975,kg,0.41266666666666674,eur,0.75,True
1705,GMC China R33013,3,7,electrical ring,2,GMC,China,0.03,0.05500000000000016,mm,0.15,kg,0.706,eur,0.75,True
1706,Mercedes Turkey R26202,3,7,electrical ring,2,Mercedes,Turkey,0.955,0.16500000000000004,mm,0.675,kg,0.37866666666666665,eur,0.0,True
1707,Volvo USA R14880,3,7,electrical ring,2,Volvo,USA,0.22,0.9049999999999998,mm,0.9249999999999999,kg,0.16133333333333333,eur,0.25,True
1708,Jeep Thailand R32505,3,7,electrical ring,2,Jeep,Thailand,0.7,0.895,mm,0.8749999999999999,kg,0.5913333333333334,eur,0.0,True
1709,KTM Thailand R25030,3,7,electrical ring,2,KTM,Thailand,0.075,0.45500000000000007,mm,0.7874999999999999,kg,0.606,eur,0.5,True
1710,BYD Sweden R31188,3,7,electrical ring,2,BYD,Sweden,0.91,0.9449999999999998,mm,0.6625,kg,0.7006666666666668,eur,0.25,True
1711,Buick Chile R28327,3,7,electrical ring,2,Buick,Chile,0.78,0.41000000000000014,mm,0.5249999999999999,kg,0.02666666666666669,eur,0.5,True
1712,Benz Italy R21144,3,7,electrical ring,2,Benz,Italy,0.82,0.7749999999999999,mm,0.7250000000000001,kg,0.8973333333333334,eur,1.0,True
1713,Lincoln Brazil R14260,3,7,electrical ring,2,Lincoln,Brazil,0.06,0.004999999999999893,mm,0.13749999999999998,kg,0.914,eur,1.0,True
1714,Jeep Sweden R8500,3,7,electrical ring,2,Jeep,Sweden,0.515,0.8900000000000001,mm,0.8499999999999999,kg,0.8520000000000001,eur,0.5,True
1715,GMC Sweden R30228,3,7,electrical ring,2,GMC,Sweden,0.045,0.4049999999999998,mm,0.049999999999999975,kg,0.9666666666666667,eur,0.0,True
1716,Daimler Netherlands R25751,3,7,electrical ring,2,Daimler,Netherlands,0.59,0.94,mm,0.25,kg,0.16333333333333327,eur,0.5,True
1717,Volvo Thailand R25933,3,7,electrical ring,2,Volvo,Thailand,0.185,0.1349999999999998,mm,0.17500000000000002,kg,0.008666666666666718,eur,0.5,True
1718,Acura Korea R10240,3,7,electrical ring,2,Acura,Korea,0.785,0.6150000000000002,mm,0.26249999999999996,kg,0.382,eur,0.75,True
1719,KTM New Zealand R33219,3,7,electrical ring,2,KTM,New,0.125,0.915,mm,0.45,kg,0.10466666666666669,eur,0.75,True
1720,Buick Denmark R3633,3,7,electrical ring,2,Buick,Denmark,0.85,0.3849999999999998,mm,0.7000000000000001,kg,0.4526666666666666,eur,0.5,True
1721,BYD Canada R33180,3,7,electrical ring,2,BYD,Canada,0.065,0.19499999999999984,mm,0.8249999999999998,kg,0.95,eur,0.25,True
1722,Acura Cuba R19975,3,7,electrical ring,2,Acura,Cuba,0.135,0.22999999999999998,mm,0.8249999999999998,kg,0.5700000000000001,eur,0.75,True
1723,Volkswagen New Zealand R22611,3,7,electrical ring,2,Volkswagen,New,0.0,0.79,mm,0.7125,kg,0.39333333333333337,eur,0.75,True
1724,Volkswagen New Zealand R10203,3,7,electrical ring,2,Volkswagen,New,0.715,0.1200000000000001,mm,0.17500000000000002,kg,0.4146666666666666,eur,0.75,True
1725,Acura Italy R13446,3,7,electrical ring,2,Acura,Italy,0.905,0.4249999999999998,mm,0.7375,kg,0.48599999999999993,eur,0.5,True
1726,Hyundai New Zealand R21799,3,7,electrical ring,2,Hyundai,New,0.655,0.9550000000000001,mm,0.12499999999999997,kg,0.6753333333333332,eur,0.5,True
1727,KTM Russia R8857,3,7,electrical ring,2,KTM,Russia,0.46,0.685,mm,0.024999999999999988,kg,0.8306666666666668,eur,0.75,True
1728,Volkswagen Sweden R21014,3,7,electrical ring,2,Volkswagen,Sweden,0.56,0.96,mm,0.8999999999999999,kg,0.5186666666666667,eur,0.0,True
1729,Ferrari Denmark R6523,3,7,electrical ring,2,Ferrari,Denmark,0.76,0.81,mm,0.8749999999999999,kg,0.7799999999999999,eur,1.0,True
1730,Hyundai Cuba R33563,3,7,electrical ring,2,Hyundai,Cuba,0.74,0.41500000000000004,mm,0.012499999999999976,kg,0.08666666666666671,eur,0.5,True
1731,Jeep China R9008,3,7,electrical ring,2,Jeep,China,0.525,0.04499999999999993,mm,0.4125,kg,0.9440000000000001,eur,1.0,True
1732,GMC India R37439,3,7,electrical ring,2,GMC,India,0.465,0.6499999999999999,mm,0.3499999999999999,kg,0.7926666666666667,eur,1.0,True
1733,Acura China R24792,3,7,electrical ring,2,Acura,China,0.5,0.5049999999999999,mm,0.975,kg,0.85,eur,0.75,True
1734,Mercedes Austria R36770,3,7,electrical ring,2,Mercedes,Austria,0.305,0.5499999999999998,mm,0.37499999999999994,kg,0.6460000000000001,eur,0.0,True
1735,Toyota Japan R7922,3,7,electrical ring,2,Toyota,Japan,0.075,0.45999999999999996,mm,0.49999999999999994,kg,0.18133333333333337,eur,0.25,True
1736,Lincoln Egypt R24768,3,7,electrical ring,2,Lincoln,Egypt,0.55,0.41999999999999993,mm,0.7625000000000001,kg,0.6726666666666666,eur,0.5,True
1737,GMC Turkey R38146,3,7,electrical ring,2,GMC,Turkey,0.88,0.3250000000000002,mm,0.012499999999999976,kg,0.7006666666666668,eur,0.5,True
1738,Volkswagen France R9228,3,7,electrical ring,2,Volkswagen,France,0.085,0.6400000000000001,mm,0.049999999999999975,kg,0.206,eur,0.5,True
1739,Honda Cuba R19006,3,7,electrical ring,2,Honda,Cuba,0.315,0.08000000000000007,mm,0.5249999999999999,kg,0.818,eur,0.25,True
1740,Ferrari India R27831,3,7,electrical ring,2,Ferrari,India,0.185,0.5449999999999999,mm,0.1625,kg,0.9866666666666667,eur,0.0,True
1741,Toyota Korea R15074,3,7,electrical ring,2,Toyota,Korea,0.29,0.41500000000000004,mm,0.8749999999999999,kg,0.9400000000000001,eur,0.75,True
1742,Hyundai China R26131,3,7,electrical ring,2,Hyundai,China,0.98,0.6400000000000001,mm,0.5125,kg,0.28533333333333327,eur,0.5,True
1743,Volkswagen Cuba R11229,3,7,electrical ring,2,Volkswagen,Cuba,0.505,0.2250000000000001,mm,0.5625,kg,0.222,eur,0.25,True
1744,KTM New Zealand R10436,3,7,electrical ring,2,KTM,New,0.95,0.52,mm,0.12499999999999997,kg,0.23333333333333334,eur,0.75,True
1745,Toyota Brazil R30585,3,7,electrical ring,2,Toyota,Brazil,0.58,0.915,mm,0.8374999999999999,kg,0.5773333333333334,eur,0.0,True
1746,Toyota Russia R21507,3,7,electrical ring,2,Toyota,Russia,0.92,0.52,mm,0.26249999999999996,kg,0.7373333333333333,eur,0.75,True
1747,Toyota Norway R8281,3,7,electrical ring,2,Toyota,Norway,0.89,0.585,mm,0.7375,kg,0.6366666666666667,eur,0.5,True
1748,Lincoln Egypt R3558,3,7,electrical ring,2,Lincoln,Egypt,0.085,0.6499999999999999,mm,0.9875,kg,0.7873333333333332,eur,0.0,True
1749,Jeep New Zealand R34223,3,7,electrical ring,2,Jeep,New,0.24,0.1549999999999998,mm,0.39999999999999997,kg,0.33999999999999997,eur,0.0,True
1750,Toyota Norway R17013,3,7,electrical ring,2,Toyota,Norway,0.51,0.19499999999999984,mm,0.0375,kg,0.22266666666666665,eur,0.75,True
1751,Mercedes Canada R10172,3,7,electrical ring,2,Mercedes,Canada,0.315,0.7749999999999999,mm,0.18749999999999994,kg,0.5926666666666667,eur,0.75,True
1752,Acura Romania R35233,3,7,electrical ring,2,Acura,Romania,0.885,0.835,mm,0.9249999999999999,kg,0.5473333333333333,eur,0.75,True
1753,Tesla Romania R6896,3,7,electrical ring,2,Tesla,Romania,0.785,0.7149999999999999,mm,0.7625000000000001,kg,0.618,eur,0.75,True
1754,Ferrari France R38371,3,7,electrical ring,2,Ferrari,France,0.865,0.6749999999999998,mm,0.08750000000000001,kg,0.9746666666666667,eur,0.5,True
1755,Lincoln Germany R29485,3,7,electrical ring,2,Lincoln,Germany,0.81,0.31499999999999995,mm,0.7125,kg,0.0793333333333333,eur,0.0,True
1756,Ferrari Romania R16034,3,7,electrical ring,2,Ferrari,Romania,1.0,0.71,mm,0.9875,kg,0.8846666666666666,eur,1.0,True
1757,Lincoln Switzerland R19453,3,7,electrical ring,2,Lincoln,Switzerland,0.18,0.96,mm,0.3374999999999999,kg,0.8059999999999999,eur,0.25,True
1758,Volkswagen Belgium R30277,3,7,electrical ring,2,Volkswagen,Belgium,0.93,0.685,mm,0.5625,kg,0.7713333333333333,eur,1.0,True
1759,Tesla Egypt R7447,3,7,electrical ring,2,Tesla,Egypt,0.015,0.7000000000000002,mm,0.18749999999999994,kg,0.8659999999999999,eur,0.75,True
1760,Hyundai Mexico R26364,3,7,electrical ring,2,Hyundai,Mexico,0.07,0.44499999999999984,mm,0.7999999999999998,kg,0.06333333333333328,eur,0.5,True
1761,Lincoln Romania R15596,3,7,electrical ring,2,Lincoln,Romania,0.175,0.43999999999999995,mm,0.7874999999999999,kg,0.692,eur,0.0,True
1762,Hyundai Denmark R34981,3,7,electrical ring,2,Hyundai,Denmark,0.9,0.5449999999999999,mm,0.4125,kg,0.6039999999999999,eur,0.5,True
1763,Jeep Romania R11655,3,7,electrical ring,2,Jeep,Romania,0.925,0.5499999999999998,mm,0.5875,kg,0.14933333333333335,eur,1.0,True
1764,Jeep Turkey R21920,3,7,electrical ring,2,Jeep,Turkey,0.725,0.8599999999999999,mm,0.9375,kg,0.05133333333333331,eur,0.25,True
1765,Hyundai Egypt R32779,3,7,electrical ring,2,Hyundai,Egypt,0.165,0.6400000000000001,mm,0.7000000000000001,kg,0.09066666666666663,eur,0.0,True
1766,Volkswagen Korea R23759,3,7,electrical ring,2,Volkswagen,Korea,0.195,0.2999999999999998,mm,0.7874999999999999,kg,0.4900000000000001,eur,0.0,True
1767,Ford Indonesia R17986,3,7,electrical ring,2,Ford,Indonesia,0.935,0.23499999999999988,mm,0.325,kg,0.7593333333333334,eur,1.0,True
1768,BYD China R5397,3,7,electrical ring,2,BYD,China,0.13,0.52,mm,0.18749999999999994,kg,0.6793333333333335,eur,0.5,True
1769,BYD Japan R37697,3,7,electrical ring,2,BYD,Japan,0.375,0.6200000000000001,mm,0.17500000000000002,kg,0.2526666666666666,eur,1.0,True
1770,Ford USA R18811,3,7,electrical ring,2,Ford,USA,0.92,0.020000000000000018,mm,0.7999999999999998,kg,0.7793333333333334,eur,0.25,True
1771,BYD Korea R21626,3,7,electrical ring,2,BYD,Korea,0.19,0.5,mm,0.1625,kg,0.06333333333333328,eur,0.25,True
1772,Ferrari Korea R11562,3,7,electrical ring,2,Ferrari,Korea,0.945,0.9849999999999999,mm,0.9625,kg,0.45066666666666677,eur,0.75,True
1773,Daimler USA R19688,3,7,electrical ring,2,Daimler,USA,0.59,0.895,mm,0.25,kg,0.9486666666666667,eur,0.75,True
1774,Daimler Egypt R38709,3,7,electrical ring,2,Daimler,Egypt,0.8,0.31999999999999984,mm,0.9875,kg,0.6546666666666667,eur,0.75,True
1775,Benz Chile R17325,3,7,electrical ring,2,Benz,Chile,0.28,0.009999999999999787,mm,0.2875,kg,0.4553333333333332,eur,0.25,True
1776,KTM Austria R27741,3,7,electrical ring,2,KTM,Austria,0.65,0.46499999999999986,mm,0.6625,kg,0.8026666666666666,eur,0.0,True
1777,Toyota Romania R38024,3,7,electrical ring,2,Toyota,Romania,0.575,0.45500000000000007,mm,0.39999999999999997,kg,0.13666666666666671,eur,0.0,True
1778,KTM China R15383,3,7,electrical ring,2,KTM,China,0.855,0.04499999999999993,mm,0.3374999999999999,kg,0.5706666666666665,eur,0.75,True
1779,Lincoln Indonesia R24741,3,7,electrical ring,2,Lincoln,Indonesia,0.095,0.29000000000000004,mm,0.7999999999999998,kg,0.1466666666666666,eur,0.5,True
1780,Daimler Egypt R12875,3,7,electrical ring,2,Daimler,Egypt,0.965,0.5299999999999998,mm,0.325,kg,0.6859999999999999,eur,0.0,True
1781,Toyota Norway R4840,3,7,electrical ring,2,Toyota,Norway,0.515,0.6200000000000001,mm,0.37499999999999994,kg,0.12333333333333331,eur,0.5,True
1782,Hyundai Russia R2165,3,7,electrical ring,2,Hyundai,Russia,0.535,0.004999999999999893,mm,0.6,kg,0.39133333333333326,eur,0.25,True
1783,GMC Sweden R31547,3,7,electrical ring,2,GMC,Sweden,0.115,0.9700000000000002,mm,0.7999999999999998,kg,0.518,eur,1.0,True
1784,Mercedes Germany R29953,3,7,electrical ring,2,Mercedes,Germany,0.83,0.56,mm,0.15,kg,0.5753333333333333,eur,0.25,True
1785,Volvo China R28594,3,7,electrical ring,2,Volvo,China,0.125,0.3650000000000002,mm,0.325,kg,0.6873333333333332,eur,0.25,True
1786,Acura New Zealand R19214,3,7,electrical ring,2,Acura,New,0.38,0.895,mm,0.5875,kg,0.34800000000000003,eur,0.75,True
1787,Ford Cuba R23337,3,7,electrical ring,2,Ford,Cuba,0.17,0.33000000000000007,mm,0.6249999999999999,kg,0.3106666666666667,eur,0.25,True
1788,Benz Japan R13702,3,7,electrical ring,2,Benz,Japan,0.975,0.54,mm,0.5125,kg,0.23666666666666672,eur,0.5,True
1789,KTM Sweden R35566,3,7,electrical ring,2,KTM,Sweden,0.655,0.625,mm,0.18749999999999994,kg,0.3793333333333333,eur,0.25,True
1790,Ford Sweden R16939,3,7,electrical ring,2,Ford,Sweden,0.745,0.10000000000000009,mm,0.9125,kg,0.11266666666666664,eur,0.75,True
1791,Daimler Canada R8491,3,7,electrical ring,2,Daimler,Canada,0.935,0.3999999999999999,mm,0.5249999999999999,kg,0.67,eur,0.0,True
1792,Hyundai Romania R18303,3,7,electrical ring,2,Hyundai,Romania,0.595,0.9649999999999999,mm,0.5875,kg,0.8453333333333333,eur,0.0,True
1793,Toyota Thailand R9034,3,7,electrical ring,2,Toyota,Thailand,0.84,0.05500000000000016,mm,0.6625,kg,0.13266666666666668,eur,0.25,True
1794,Buick Egypt R14367,3,7,electrical ring,2,Buick,Egypt,0.995,0.29499999999999993,mm,0.7749999999999998,kg,0.20933333333333337,eur,0.75,True
1795,Benz Indonesia R27168,3,7,electrical ring,2,Benz,Indonesia,0.22,0.4900000000000002,mm,0.9875,kg,0.015333333333333362,eur,0.25,True
1796,BMW Mexico R21459,3,7,electrical ring,2,BMW,Mexico,0.455,0.16999999999999993,mm,0.575,kg,0.030666666666666724,eur,0.5,True
1797,Ford Austria R14567,3,7,electrical ring,2,Ford,Austria,0.945,0.6200000000000001,mm,0.425,kg,0.11533333333333336,eur,0.5,True
1798,Tesla Norway R7180,3,7,electrical ring,2,Tesla,Norway,0.275,0.5499999999999998,mm,0.39999999999999997,kg,0.1866666666666667,eur,0.25,True
1799,BYD Brazil R5273,3,7,electrical ring,2,BYD,Brazil,1.0,0.22999999999999998,mm,0.15,kg,0.8526666666666666,eur,0.5,True
1800,Ford New Zealand R35629,3,7,electrical ring,2,Ford,New,0.955,0.2599999999999998,mm,0.08750000000000001,kg,0.49199999999999994,eur,0.75,True
1801,Volvo Mexico R36176,3,7,electrical ring,2,Volvo,Mexico,0.66,0.6299999999999999,mm,0.2375,kg,0.09200000000000005,eur,0.0,True
1802,Honda Russia R27348,3,7,electrical ring,2,Honda,Russia,0.81,0.9900000000000002,mm,0.26249999999999996,kg,0.43200000000000005,eur,0.25,True
1803,Honda Mexico R21600,3,7,electrical ring,2,Honda,Mexico,0.355,0.6349999999999998,mm,0.3,kg,0.8140000000000001,eur,0.0,True
1804,Volvo Indonesia R35075,3,7,electrical ring,2,Volvo,Indonesia,0.025,0.33999999999999986,mm,0.12499999999999997,kg,0.8960000000000001,eur,0.0,True
1805,Mercedes Italy R18516,3,7,electrical ring,2,Mercedes,Italy,0.585,0.895,mm,0.95,kg,0.4486666666666667,eur,0.75,True
