material ID,description,level,category,category description,hierarchy category,provider,country,bore,bore type,bore type description,stroke,stroke type,stroke type description,size uom,weight,weight uom,price,currency,rank,is leaf
2994,Acura USA P29987,2,3,pistons,1,Acura,USA,80.0,1,big,109.0,2,long,mm,2.35,kg,174.3,eur,5.0,True
2995,Lincoln USA P6190,2,3,pistons,1,Lincoln,USA,82.0,1,big,106.0,2,long,mm,3.71,kg,337.96,eur,4.0,True
2996,Jeep Norway P32230,2,3,pistons,1,Jeep,Norway,72.0,1,big,104.0,2,long,mm,3.44,kg,337.09,eur,4.5,True
2997,Jeep USA P8726,2,3,pistons,1,Jeep,USA,98.0,2,small,137.0,2,long,mm,2.67,kg,191.63,eur,3.5,True
2998,Volkswagen Chile P20030,2,3,pistons,1,Volkswagen,Chile,75.0,1,big,114.0,2,long,mm,2.89,kg,167.28,eur,4.0,True
2999,BYD India P32602,2,3,pistons,1,BYD,India,72.0,1,big,128.0,2,long,mm,3.31,kg,171.49,eur,3.5,True
3000,GMC Indonesia P39827,2,3,pistons,1,GMC,Indonesia,90.0,1,big,123.0,2,long,mm,3.01,kg,307.46,eur,4.0,True
3001,Benz India P3649,2,3,pistons,1,Benz,India,103.0,2,small,103.0,2,long,mm,3.26,kg,250.59,eur,3.5,True
3002,Acura India P20412,2,3,pistons,1,Acura,India,97.0,2,small,140.0,2,long,mm,2.45,kg,187.85,eur,3.0,True
3003,BMW Romania P19865,2,3,pistons,1,BMW,Romania,82.0,1,big,96.0,1,short,mm,2.42,kg,216.03,eur,3.0,True
3004,Acura Belgium P37719,2,3,pistons,1,Acura,Belgium,105.0,2,small,128.0,2,long,mm,3.42,kg,168.34,eur,4.0,True
3005,Benz Belgium P20484,2,3,pistons,1,Benz,Belgium,118.0,2,small,130.0,2,long,mm,2.75,kg,346.73,eur,5.0,True
3006,KTM Turkey P8982,2,3,pistons,1,KTM,Turkey,83.0,1,big,102.0,2,long,mm,2.73,kg,172.87,eur,4.0,True
3007,Ferrari Netherlands P1626,2,3,pistons,1,Ferrari,Netherlands,87.0,1,big,118.0,2,long,mm,3.33,kg,222.99,eur,3.0,True
3008,Mercedes Switzerland P16880,2,3,pistons,1,Mercedes,Switzerland,85.0,1,big,123.0,2,long,mm,2.54,kg,235.18,eur,4.5,True
3009,Volvo Turkey P22905,2,3,pistons,1,Volvo,Turkey,98.0,2,small,102.0,2,long,mm,3.7,kg,298.25,eur,3.0,True
3010,BMW Cuba P19716,2,3,pistons,1,BMW,Cuba,114.0,2,small,122.0,2,long,mm,3.62,kg,270.75,eur,4.5,True
3011,Mercedes Indonesia P15176,2,3,pistons,1,Mercedes,Indonesia,80.0,1,big,91.0,1,short,mm,2.21,kg,310.69,eur,4.0,True
3012,Ford Egypt P8251,2,3,pistons,1,Ford,Egypt,72.0,1,big,93.0,1,short,mm,3.64,kg,194.16,eur,3.5,True
3013,BYD Chile P14745,2,3,pistons,1,BYD,Chile,97.0,2,small,135.0,2,long,mm,2.29,kg,314.24,eur,3.0,True
3014,BYD Indonesia P33379,2,3,pistons,1,BYD,Indonesia,111.0,2,small,100.0,1,short,mm,2.31,kg,269.63,eur,4.0,True
3015,BMW Indonesia P26997,2,3,pistons,1,BMW,Indonesia,86.0,1,big,99.0,1,short,mm,3.69,kg,214.2,eur,4.0,True
3016,KTM Brazil P7346,2,3,pistons,1,KTM,Brazil,71.0,1,big,109.0,2,long,mm,3.21,kg,345.55,eur,3.0,True
3017,Toyota Cuba P14555,2,3,pistons,1,Toyota,Cuba,78.0,1,big,96.0,1,short,mm,3.59,kg,207.45,eur,3.5,True
3018,KTM China P11955,2,3,pistons,1,KTM,China,102.0,2,small,137.0,2,long,mm,3.85,kg,344.11,eur,4.0,True
3019,Toyota India P27929,2,3,pistons,1,Toyota,India,82.0,1,big,131.0,2,long,mm,2.0,kg,335.06,eur,4.0,True
3020,BYD Chile P39225,2,3,pistons,1,BYD,Chile,88.0,1,big,96.0,1,short,mm,2.53,kg,338.82,eur,3.5,True
3021,Lincoln USA P8845,2,3,pistons,1,Lincoln,USA,76.0,1,big,122.0,2,long,mm,3.0,kg,296.46,eur,4.0,True
3022,Acura Denmark P4299,2,3,pistons,1,Acura,Denmark,104.0,2,small,102.0,2,long,mm,2.35,kg,270.4,eur,3.0,True
3023,Ford Austria P4425,2,3,pistons,1,Ford,Austria,95.0,1,big,107.0,2,long,mm,2.62,kg,239.06,eur,3.0,True
3024,Tesla Germany P26609,2,3,pistons,1,Tesla,Germany,100.0,2,small,118.0,2,long,mm,2.05,kg,227.0,eur,3.5,True
3025,Buick Italy P27356,2,3,pistons,1,Buick,Italy,81.0,1,big,106.0,2,long,mm,3.24,kg,295.65,eur,5.0,True
3026,Buick Italy P5610,2,3,pistons,1,Buick,Italy,81.0,1,big,126.0,2,long,mm,3.41,kg,301.01,eur,3.5,True
3027,Acura Netherlands P29147,2,3,pistons,1,Acura,Netherlands,77.0,1,big,127.0,2,long,mm,3.92,kg,203.6,eur,4.0,True
3028,Volkswagen Romania P8776,2,3,pistons,1,Volkswagen,Romania,96.0,2,small,113.0,2,long,mm,3.22,kg,231.01,eur,3.0,True
3029,BYD Turkey P28509,2,3,pistons,1,BYD,Turkey,79.0,1,big,136.0,2,long,mm,2.55,kg,212.44,eur,4.0,True
3030,Ferrari Sweden P13320,2,3,pistons,1,Ferrari,Sweden,95.0,1,big,87.0,1,short,mm,3.23,kg,326.25,eur,5.0,True
3031,Ford Canada P30059,2,3,pistons,1,Ford,Canada,74.0,1,big,134.0,2,long,mm,2.97,kg,233.68,eur,5.0,True
3032,Ford Canada P24123,2,3,pistons,1,Ford,Canada,84.0,1,big,118.0,2,long,mm,3.82,kg,310.75,eur,4.0,True
3033,Hyundai France P28554,2,3,pistons,1,Hyundai,France,115.0,2,small,91.0,1,short,mm,3.82,kg,258.12,eur,4.5,True
3034,KTM Denmark P16570,2,3,pistons,1,KTM,Denmark,83.0,1,big,135.0,2,long,mm,2.42,kg,182.13,eur,3.0,True
3035,Lincoln Russia P14849,2,3,pistons,1,Lincoln,Russia,78.0,1,big,132.0,2,long,mm,2.13,kg,159.33,eur,5.0,True
3036,BYD Romania P27032,2,3,pistons,1,BYD,Romania,75.0,1,big,137.0,2,long,mm,2.03,kg,214.0,eur,3.5,True
3037,Honda Cuba P8585,2,3,pistons,1,Honda,Cuba,110.0,2,small,123.0,2,long,mm,2.71,kg,328.73,eur,3.5,True
3038,Hyundai India P29575,2,3,pistons,1,Hyundai,India,87.0,1,big,135.0,2,long,mm,3.39,kg,200.78,eur,4.0,True
3039,Hyundai India P31621,2,3,pistons,1,Hyundai,India,85.0,1,big,89.0,1,short,mm,2.46,kg,262.72,eur,4.5,True
3040,BMW Netherlands P3353,2,3,pistons,1,BMW,Netherlands,71.0,1,big,123.0,2,long,mm,3.75,kg,255.77,eur,3.5,True
3041,Volkswagen Brazil P28810,2,3,pistons,1,Volkswagen,Brazil,104.0,2,small,108.0,2,long,mm,3.63,kg,265.03,eur,4.0,True
3042,Daimler Belgium P7416,2,3,pistons,1,Daimler,Belgium,117.0,2,small,94.0,1,short,mm,3.04,kg,181.01,eur,4.0,True
3043,Daimler Norway P29892,2,3,pistons,1,Daimler,Norway,100.0,2,small,91.0,1,short,mm,3.81,kg,218.58,eur,4.5,True
3044,Mercedes Sweden P30668,2,3,pistons,1,Mercedes,Sweden,120.0,2,small,137.0,2,long,mm,2.91,kg,247.09,eur,4.5,True
3045,BYD India P30244,2,3,pistons,1,BYD,India,77.0,1,big,140.0,2,long,mm,2.45,kg,303.51,eur,3.5,True
3046,BYD New Zealand P15506,2,3,pistons,1,BYD,New,117.0,2,small,105.0,2,long,mm,2.52,kg,284.63,eur,3.5,True
3047,Benz Turkey P26598,2,3,pistons,1,Benz,Turkey,70.0,1,big,115.0,2,long,mm,2.35,kg,158.92,eur,4.5,True
3048,Volvo France P37071,2,3,pistons,1,Volvo,France,109.0,2,small,104.0,2,long,mm,3.46,kg,151.63,eur,4.5,True
3049,Mercedes Chile P32408,2,3,pistons,1,Mercedes,Chile,75.0,1,big,106.0,2,long,mm,2.93,kg,215.83,eur,4.0,True
3050,KTM Thailand P26784,2,3,pistons,1,KTM,Thailand,77.0,1,big,121.0,2,long,mm,2.82,kg,345.71,eur,4.0,True
3051,Ferrari Belgium P5745,2,3,pistons,1,Ferrari,Belgium,87.0,1,big,117.0,2,long,mm,3.97,kg,295.56,eur,3.5,True
3052,Buick Thailand P32967,2,3,pistons,1,Buick,Thailand,91.0,1,big,120.0,2,long,mm,3.96,kg,334.72,eur,4.5,True
3053,BYD Sweden P19383,2,3,pistons,1,BYD,Sweden,109.0,2,small,116.0,2,long,mm,3.42,kg,336.77,eur,4.5,True
3054,Volkswagen New Zealand P5249,2,3,pistons,1,Volkswagen,New,98.0,2,small,139.0,2,long,mm,2.61,kg,267.14,eur,5.0,True
3055,KTM Italy P1390,2,3,pistons,1,KTM,Italy,117.0,2,small,99.0,1,short,mm,3.75,kg,321.85,eur,4.5,True
3056,Honda Belgium P37254,2,3,pistons,1,Honda,Belgium,85.0,1,big,122.0,2,long,mm,3.07,kg,223.94,eur,5.0,True
3057,Volvo Egypt P2337,2,3,pistons,1,Volvo,Egypt,118.0,2,small,117.0,2,long,mm,2.75,kg,201.16,eur,4.5,True
3058,Tesla Belgium P30516,2,3,pistons,1,Tesla,Belgium,115.0,2,small,134.0,2,long,mm,2.15,kg,172.23,eur,3.5,True
3059,GMC Thailand P20910,2,3,pistons,1,GMC,Thailand,112.0,2,small,114.0,2,long,mm,2.77,kg,341.02,eur,4.0,True
3060,Volvo Turkey P36774,2,3,pistons,1,Volvo,Turkey,72.0,1,big,123.0,2,long,mm,3.75,kg,233.97,eur,3.0,True
3061,Buick Chile P23177,2,3,pistons,1,Buick,Chile,96.0,2,small,125.0,2,long,mm,2.94,kg,196.66,eur,3.0,True
3062,Benz Canada P5946,2,3,pistons,1,Benz,Canada,96.0,2,small,139.0,2,long,mm,2.45,kg,167.42,eur,4.5,True
3063,Tesla India P37959,2,3,pistons,1,Tesla,India,120.0,2,small,99.0,1,short,mm,2.76,kg,278.21,eur,3.0,True
3064,Jeep Japan P18260,2,3,pistons,1,Jeep,Japan,91.0,1,big,133.0,2,long,mm,2.23,kg,272.39,eur,3.5,True
3065,Honda Japan P32354,2,3,pistons,1,Honda,Japan,105.0,2,small,101.0,2,long,mm,3.87,kg,153.86,eur,3.5,True
3066,Ford Netherlands P17350,2,3,pistons,1,Ford,Netherlands,102.0,2,small,115.0,2,long,mm,3.45,kg,229.94,eur,4.0,True
3067,Lincoln USA P37049,2,3,pistons,1,Lincoln,USA,77.0,1,big,85.0,1,short,mm,3.46,kg,245.02,eur,3.0,True
3068,BYD Korea P29799,2,3,pistons,1,BYD,Korea,95.0,1,big,100.0,1,short,mm,2.81,kg,246.34,eur,3.0,True
3069,BMW Sweden P24419,2,3,pistons,1,BMW,Sweden,108.0,2,small,116.0,2,long,mm,2.03,kg,234.55,eur,5.0,True
3070,Volkswagen Denmark P19340,2,3,pistons,1,Volkswagen,Denmark,115.0,2,small,103.0,2,long,mm,3.04,kg,296.04,eur,3.5,True
3071,Volvo Brazil P10903,2,3,pistons,1,Volvo,Brazil,115.0,2,small,95.0,1,short,mm,2.13,kg,291.43,eur,4.5,True
3072,Toyota Mexico P36232,2,3,pistons,1,Toyota,Mexico,90.0,1,big,97.0,1,short,mm,2.95,kg,174.06,eur,4.0,True
3073,BYD Austria P24211,2,3,pistons,1,BYD,Austria,81.0,1,big,124.0,2,long,mm,3.09,kg,230.05,eur,4.5,True
3074,Honda Thailand P16013,2,3,pistons,1,Honda,Thailand,117.0,2,small,102.0,2,long,mm,2.96,kg,256.97,eur,4.5,True
3075,GMC Austria P29336,2,3,pistons,1,GMC,Austria,115.0,2,small,133.0,2,long,mm,3.59,kg,282.09,eur,3.0,True
3076,Tesla Turkey P9715,2,3,pistons,1,Tesla,Turkey,99.0,2,small,136.0,2,long,mm,3.06,kg,181.41,eur,5.0,True
3077,KTM France P3643,2,3,pistons,1,KTM,France,106.0,2,small,89.0,1,short,mm,3.98,kg,202.91,eur,4.0,True
3078,Toyota USA P16432,2,3,pistons,1,Toyota,USA,101.0,2,small,85.0,1,short,mm,3.63,kg,153.23,eur,4.5,True
3079,Hyundai Egypt P14994,2,3,pistons,1,Hyundai,Egypt,87.0,1,big,106.0,2,long,mm,3.9,kg,279.61,eur,3.0,True
3080,Buick Russia P7223,2,3,pistons,1,Buick,Russia,118.0,2,small,138.0,2,long,mm,3.37,kg,230.82,eur,4.0,True
3081,BYD New Zealand P18580,2,3,pistons,1,BYD,New,110.0,2,small,122.0,2,long,mm,3.55,kg,267.48,eur,4.5,True
3082,GMC Denmark P33603,2,3,pistons,1,GMC,Denmark,84.0,1,big,110.0,2,long,mm,3.26,kg,155.55,eur,3.5,True
3083,Honda Sweden P17613,2,3,pistons,1,Honda,Sweden,75.0,1,big,104.0,2,long,mm,3.66,kg,293.69,eur,3.0,True
3084,Volvo India P17407,2,3,pistons,1,Volvo,India,94.0,1,big,94.0,1,short,mm,2.18,kg,242.98,eur,4.0,True
3085,Ford Sweden P16404,2,3,pistons,1,Ford,Sweden,88.0,1,big,129.0,2,long,mm,4.0,kg,288.4,eur,5.0,True
3086,Acura Indonesia P28725,2,3,pistons,1,Acura,Indonesia,79.0,1,big,91.0,1,short,mm,2.68,kg,325.44,eur,4.0,True
3087,Ford USA P7248,2,3,pistons,1,Ford,USA,78.0,1,big,112.0,2,long,mm,2.38,kg,155.38,eur,4.0,True
3088,Mercedes Thailand P21784,2,3,pistons,1,Mercedes,Thailand,91.0,1,big,103.0,2,long,mm,3.55,kg,290.0,eur,4.5,True
3089,BYD Austria P14559,2,3,pistons,1,BYD,Austria,97.0,2,small,115.0,2,long,mm,3.46,kg,177.31,eur,5.0,True
3090,Mercedes Chile P9096,2,3,pistons,1,Mercedes,Chile,110.0,2,small,103.0,2,long,mm,2.25,kg,267.52,eur,4.0,True
3091,Toyota Netherlands P24658,2,3,pistons,1,Toyota,Netherlands,99.0,2,small,95.0,1,short,mm,3.51,kg,277.61,eur,4.0,True
3092,KTM India P7954,2,3,pistons,1,KTM,India,109.0,2,small,110.0,2,long,mm,2.56,kg,293.89,eur,4.0,True
3093,Hyundai Thailand P12580,2,3,pistons,1,Hyundai,Thailand,81.0,1,big,115.0,2,long,mm,3.62,kg,286.34,eur,4.0,True
3094,Tesla Switzerland P11428,2,3,pistons,1,Tesla,Switzerland,111.0,2,small,138.0,2,long,mm,3.26,kg,255.05,eur,3.5,True
3095,Lincoln Belgium P21620,2,3,pistons,1,Lincoln,Belgium,84.0,1,big,101.0,2,long,mm,3.59,kg,282.63,eur,3.0,True
3096,KTM Norway P37227,2,3,pistons,1,KTM,Norway,120.0,2,small,103.0,2,long,mm,2.29,kg,305.11,eur,5.0,True
3097,BYD Japan P7478,2,3,pistons,1,BYD,Japan,83.0,1,big,92.0,1,short,mm,3.24,kg,319.13,eur,3.5,True
3098,Hyundai Denmark P38501,2,3,pistons,1,Hyundai,Denmark,82.0,1,big,86.0,1,short,mm,2.45,kg,240.71,eur,4.5,True
3099,KTM Indonesia P15253,2,3,pistons,1,KTM,Indonesia,71.0,1,big,122.0,2,long,mm,2.66,kg,187.83,eur,5.0,True
3100,Volkswagen Cuba P21418,2,3,pistons,1,Volkswagen,Cuba,109.0,2,small,131.0,2,long,mm,3.42,kg,332.03,eur,4.5,True
3101,Daimler Switzerland P29086,2,3,pistons,1,Daimler,Switzerland,92.0,1,big,105.0,2,long,mm,2.66,kg,282.79,eur,4.5,True
3102,GMC Mexico P6600,2,3,pistons,1,GMC,Mexico,110.0,2,small,106.0,2,long,mm,3.62,kg,339.81,eur,4.0,True
3103,Jeep Chile P1575,2,3,pistons,1,Jeep,Chile,116.0,2,small,116.0,2,long,mm,2.63,kg,302.68,eur,3.5,True
3104,GMC Mexico P20376,2,3,pistons,1,GMC,Mexico,116.0,2,small,90.0,1,short,mm,2.72,kg,238.64,eur,3.0,True
3105,Toyota Romania P38717,2,3,pistons,1,Toyota,Romania,106.0,2,small,126.0,2,long,mm,3.28,kg,212.94,eur,3.5,True
3106,BYD Indonesia P7724,2,3,pistons,1,BYD,Indonesia,80.0,1,big,129.0,2,long,mm,2.19,kg,301.9,eur,4.0,True
3107,Daimler India P36006,2,3,pistons,1,Daimler,India,111.0,2,small,92.0,1,short,mm,2.81,kg,206.86,eur,4.0,True
3108,Buick Norway P10594,2,3,pistons,1,Buick,Norway,77.0,1,big,105.0,2,long,mm,2.54,kg,231.5,eur,4.0,True
3109,Daimler Russia P19467,2,3,pistons,1,Daimler,Russia,114.0,2,small,114.0,2,long,mm,2.48,kg,194.04,eur,3.5,True
3110,Benz Switzerland P18265,2,3,pistons,1,Benz,Switzerland,102.0,2,small,104.0,2,long,mm,2.54,kg,323.41,eur,3.5,True
3111,Honda Thailand P38225,2,3,pistons,1,Honda,Thailand,117.0,2,small,114.0,2,long,mm,3.98,kg,319.5,eur,3.5,True
3112,Jeep China P31937,2,3,pistons,1,Jeep,China,111.0,2,small,108.0,2,long,mm,2.5,kg,188.92,eur,3.0,True
3113,Volvo Austria P20788,2,3,pistons,1,Volvo,Austria,111.0,2,small,129.0,2,long,mm,3.65,kg,206.37,eur,4.5,True
3114,BMW Germany P26056,2,3,pistons,1,BMW,Germany,94.0,1,big,99.0,1,short,mm,2.5,kg,314.99,eur,4.0,True
3115,Lincoln Italy P21055,2,3,pistons,1,Lincoln,Italy,87.0,1,big,110.0,2,long,mm,3.23,kg,180.87,eur,3.5,True
3116,Lincoln Mexico P33543,2,3,pistons,1,Lincoln,Mexico,88.0,1,big,139.0,2,long,mm,2.9,kg,220.69,eur,3.5,True
3117,Benz Norway P35336,2,3,pistons,1,Benz,Norway,74.0,1,big,137.0,2,long,mm,2.59,kg,268.47,eur,4.0,True
3118,Buick Norway P28009,2,3,pistons,1,Buick,Norway,110.0,2,small,110.0,2,long,mm,2.06,kg,228.8,eur,3.5,True
3119,BMW USA P19380,2,3,pistons,1,BMW,USA,91.0,1,big,99.0,1,short,mm,3.6,kg,278.76,eur,3.5,True
3120,Hyundai India P34388,2,3,pistons,1,Hyundai,India,71.0,1,big,115.0,2,long,mm,3.45,kg,213.52,eur,3.5,True
3121,Jeep Turkey P6906,2,3,pistons,1,Jeep,Turkey,118.0,2,small,136.0,2,long,mm,2.95,kg,339.48,eur,3.0,True
3122,Tesla Russia P38843,2,3,pistons,1,Tesla,Russia,72.0,1,big,113.0,2,long,mm,2.12,kg,329.8,eur,3.5,True
3123,BMW Japan P6125,2,3,pistons,1,BMW,Japan,108.0,2,small,95.0,1,short,mm,2.22,kg,207.97,eur,4.5,True
3124,Ferrari Egypt P38535,2,3,pistons,1,Ferrari,Egypt,115.0,2,small,134.0,2,long,mm,3.85,kg,246.48,eur,4.0,True
3125,Toyota Thailand P20643,2,3,pistons,1,Toyota,Thailand,115.0,2,small,127.0,2,long,mm,3.42,kg,321.37,eur,4.0,True
3126,GMC Germany P13866,2,3,pistons,1,GMC,Germany,79.0,1,big,101.0,2,long,mm,2.57,kg,211.92,eur,4.5,True
3127,BYD Turkey P35284,2,3,pistons,1,BYD,Turkey,92.0,1,big,127.0,2,long,mm,3.21,kg,182.05,eur,5.0,True
3128,GMC Brazil P20310,2,3,pistons,1,GMC,Brazil,107.0,2,small,131.0,2,long,mm,2.28,kg,225.57,eur,4.0,True
3129,BYD Chile P33880,2,3,pistons,1,BYD,Chile,104.0,2,small,102.0,2,long,mm,3.6,kg,160.59,eur,4.5,True
3130,BYD Russia P5242,2,3,pistons,1,BYD,Russia,119.0,2,small,122.0,2,long,mm,2.99,kg,286.13,eur,3.0,True
3131,Jeep Romania P33063,2,3,pistons,1,Jeep,Romania,106.0,2,small,114.0,2,long,mm,3.12,kg,267.32,eur,4.0,True
3132,GMC Sweden P35320,2,3,pistons,1,GMC,Sweden,119.0,2,small,106.0,2,long,mm,3.28,kg,196.13,eur,3.5,True
3133,Daimler Egypt P16867,2,3,pistons,1,Daimler,Egypt,103.0,2,small,123.0,2,long,mm,2.27,kg,291.18,eur,5.0,True
3134,Tesla Mexico P26673,2,3,pistons,1,Tesla,Mexico,119.0,2,small,100.0,1,short,mm,3.74,kg,267.16,eur,3.0,True
3135,GMC Cuba P18603,2,3,pistons,1,GMC,Cuba,92.0,1,big,98.0,1,short,mm,2.56,kg,240.56,eur,3.5,True
3136,Lincoln Germany P37373,2,3,pistons,1,Lincoln,Germany,79.0,1,big,130.0,2,long,mm,3.0,kg,165.41,eur,3.0,True
3137,Volkswagen Switzerland P20965,2,3,pistons,1,Volkswagen,Switzerland,100.0,2,small,135.0,2,long,mm,3.03,kg,332.68,eur,4.5,True
3138,Tesla Brazil P37871,2,3,pistons,1,Tesla,Brazil,104.0,2,small,93.0,1,short,mm,2.32,kg,349.37,eur,5.0,True
3139,Hyundai China P36557,2,3,pistons,1,Hyundai,China,94.0,1,big,121.0,2,long,mm,2.63,kg,321.57,eur,3.5,True
3140,Mercedes China P33865,2,3,pistons,1,Mercedes,China,114.0,2,small,110.0,2,long,mm,2.45,kg,246.05,eur,3.0,True
3141,Benz India P5765,2,3,pistons,1,Benz,India,105.0,2,small,112.0,2,long,mm,3.96,kg,332.91,eur,4.5,True
3142,Ferrari Cuba P10870,2,3,pistons,1,Ferrari,Cuba,114.0,2,small,88.0,1,short,mm,3.51,kg,347.71,eur,4.5,True
3143,BMW Japan P36122,2,3,pistons,1,BMW,Japan,117.0,2,small,138.0,2,long,mm,2.18,kg,222.52,eur,4.0,True
3144,Daimler Chile P5581,2,3,pistons,1,Daimler,Chile,85.0,1,big,106.0,2,long,mm,3.91,kg,291.14,eur,3.0,True
3145,Jeep Germany P25514,2,3,pistons,1,Jeep,Germany,105.0,2,small,124.0,2,long,mm,2.94,kg,319.31,eur,4.5,True
3146,GMC USA P28784,2,3,pistons,1,GMC,USA,81.0,1,big,98.0,1,short,mm,3.74,kg,317.77,eur,3.5,True
3147,Mercedes Netherlands P21908,2,3,pistons,1,Mercedes,Netherlands,118.0,2,small,138.0,2,long,mm,2.32,kg,328.91,eur,4.5,True
3148,Volkswagen Brazil P9151,2,3,pistons,1,Volkswagen,Brazil,97.0,2,small,132.0,2,long,mm,2.24,kg,249.43,eur,3.5,True
3149,Hyundai Romania P35241,2,3,pistons,1,Hyundai,Romania,71.0,1,big,86.0,1,short,mm,2.18,kg,179.73,eur,4.5,True
3150,Toyota Egypt P14846,2,3,pistons,1,Toyota,Egypt,104.0,2,small,97.0,1,short,mm,3.9,kg,342.57,eur,4.0,True
3151,Daimler Netherlands P38415,2,3,pistons,1,Daimler,Netherlands,104.0,2,small,113.0,2,long,mm,2.35,kg,346.22,eur,3.0,True
3152,Tesla Denmark P6421,2,3,pistons,1,Tesla,Denmark,89.0,1,big,92.0,1,short,mm,2.38,kg,302.86,eur,4.0,True
3153,Volvo Norway P15105,2,3,pistons,1,Volvo,Norway,102.0,2,small,109.0,2,long,mm,3.62,kg,268.49,eur,4.0,True
3154,Lincoln Norway P17240,2,3,pistons,1,Lincoln,Norway,114.0,2,small,122.0,2,long,mm,2.93,kg,183.89,eur,3.0,True
3155,Daimler Cuba P17097,2,3,pistons,1,Daimler,Cuba,82.0,1,big,99.0,1,short,mm,3.35,kg,285.01,eur,3.5,True
3156,Tesla Egypt P16205,2,3,pistons,1,Tesla,Egypt,91.0,1,big,136.0,2,long,mm,3.54,kg,165.11,eur,4.0,True
3157,Honda New Zealand P4180,2,3,pistons,1,Honda,New,84.0,1,big,117.0,2,long,mm,3.07,kg,172.67,eur,5.0,True
3158,Toyota Thailand P26364,2,3,pistons,1,Toyota,Thailand,92.0,1,big,137.0,2,long,mm,3.62,kg,223.86,eur,4.0,True
3159,GMC Sweden P3526,2,3,pistons,1,GMC,Sweden,111.0,2,small,102.0,2,long,mm,2.18,kg,195.74,eur,3.0,True
3160,Lincoln Japan P15474,2,3,pistons,1,Lincoln,Japan,108.0,2,small,123.0,2,long,mm,3.23,kg,237.38,eur,4.0,True
3161,Volvo Sweden P22430,2,3,pistons,1,Volvo,Sweden,71.0,1,big,120.0,2,long,mm,2.91,kg,205.23,eur,4.0,True
3162,Acura Mexico P5418,2,3,pistons,1,Acura,Mexico,112.0,2,small,92.0,1,short,mm,3.99,kg,188.08,eur,5.0,True
3163,Lincoln Japan P35459,2,3,pistons,1,Lincoln,Japan,115.0,2,small,106.0,2,long,mm,3.72,kg,226.49,eur,3.5,True
3164,Jeep Canada P28123,2,3,pistons,1,Jeep,Canada,107.0,2,small,135.0,2,long,mm,2.24,kg,302.86,eur,4.5,True
3165,BMW USA P28539,2,3,pistons,1,BMW,USA,110.0,2,small,121.0,2,long,mm,3.72,kg,159.94,eur,4.5,True
3166,BMW Cuba P17087,2,3,pistons,1,BMW,Cuba,86.0,1,big,110.0,2,long,mm,2.64,kg,251.21,eur,4.0,True
3167,Daimler Indonesia P36429,2,3,pistons,1,Daimler,Indonesia,72.0,1,big,90.0,1,short,mm,3.48,kg,162.51,eur,5.0,True
3168,Tesla Germany P23500,2,3,pistons,1,Tesla,Germany,72.0,1,big,117.0,2,long,mm,2.87,kg,349.41,eur,3.5,True
3169,Volkswagen Italy P36212,2,3,pistons,1,Volkswagen,Italy,115.0,2,small,112.0,2,long,mm,3.57,kg,151.66,eur,5.0,True
3170,KTM Russia P39085,2,3,pistons,1,KTM,Russia,97.0,2,small,92.0,1,short,mm,2.48,kg,325.72,eur,3.0,True
3171,Ford New Zealand P32907,2,3,pistons,1,Ford,New,92.0,1,big,119.0,2,long,mm,4.0,kg,209.09,eur,5.0,True
3172,GMC Denmark P10816,2,3,pistons,1,GMC,Denmark,73.0,1,big,109.0,2,long,mm,2.95,kg,221.38,eur,4.0,True
3173,Hyundai China P26089,2,3,pistons,1,Hyundai,China,105.0,2,small,102.0,2,long,mm,2.98,kg,262.46,eur,4.0,True
3174,GMC France P18224,2,3,pistons,1,GMC,France,78.0,1,big,98.0,1,short,mm,3.75,kg,204.13,eur,5.0,True
3175,Jeep India P16945,2,3,pistons,1,Jeep,India,107.0,2,small,96.0,1,short,mm,2.48,kg,197.05,eur,3.0,True
3176,Tesla Switzerland P19219,2,3,pistons,1,Tesla,Switzerland,80.0,1,big,94.0,1,short,mm,3.23,kg,213.13,eur,3.5,True
3177,BYD France P30751,2,3,pistons,1,BYD,France,111.0,2,small,103.0,2,long,mm,3.7,kg,162.16,eur,4.0,True
3178,Honda Egypt P1998,2,3,pistons,1,Honda,Egypt,104.0,2,small,107.0,2,long,mm,3.74,kg,281.05,eur,4.5,True
3179,BYD Norway P28567,2,3,pistons,1,BYD,Norway,109.0,2,small,112.0,2,long,mm,3.18,kg,348.86,eur,3.5,True
3180,Jeep Romania P31130,2,3,pistons,1,Jeep,Romania,79.0,1,big,115.0,2,long,mm,3.57,kg,152.5,eur,4.0,True
3181,Toyota Indonesia P38689,2,3,pistons,1,Toyota,Indonesia,83.0,1,big,125.0,2,long,mm,3.55,kg,181.5,eur,4.0,True
3182,Mercedes India P6216,2,3,pistons,1,Mercedes,India,91.0,1,big,91.0,1,short,mm,2.28,kg,153.0,eur,4.0,True
3183,Ferrari Chile P2869,2,3,pistons,1,Ferrari,Chile,72.0,1,big,133.0,2,long,mm,2.17,kg,183.6,eur,3.5,True
3184,Buick Romania P28646,2,3,pistons,1,Buick,Romania,112.0,2,small,102.0,2,long,mm,3.38,kg,266.08,eur,5.0,True
3185,Jeep Switzerland P22757,2,3,pistons,1,Jeep,Switzerland,100.0,2,small,119.0,2,long,mm,2.36,kg,265.25,eur,3.5,True
