material ID,description,level,category,category description,hierarchy category,provider,country,length,height,width,size uom,weight,weight uom,price,currency,rank,is leaf
3098,BYD Belgium AS34540,3,8,alternator skeleton,2,BYD,Belgium,576.71,411.68,601.91,mm,5.38,kg,124.57,eur,4.0,True
3099,BYD Brazil AS22020,3,8,alternator skeleton,2,BYD,Brazil,564.98,423.62,614.45,mm,4.81,kg,347.8,eur,3.5,True
3100,BMW France AS7783,3,8,alternator skeleton,2,BMW,France,588.81,438.34,522.98,mm,4.28,kg,217.67,eur,4.0,True
3101,Volkswagen USA AS6434,3,8,alternator skeleton,2,Volkswagen,USA,577.93,401.14,518.51,mm,7.72,kg,294.97,eur,3.5,True
3102,BMW Turkey AS20463,3,8,alternator skeleton,2,BMW,Turkey,569.8,354.06,613.09,mm,7.68,kg,319.43,eur,4.5,True
3103,Toyota China AS11777,3,8,alternator skeleton,2,Toyota,China,594.78,416.28,544.49,mm,5.88,kg,314.33,eur,3.0,True
3104,Acura India AS17941,3,8,alternator skeleton,2,Acura,India,566.89,409.19,559.23,mm,6.73,kg,309.25,eur,4.0,True
3105,Acura Indonesia AS6603,3,8,alternator skeleton,2,Acura,Indonesia,561.6,389.19,587.66,mm,7.1,kg,311.61,eur,3.0,True
3106,Volvo Italy AS32691,3,8,alternator skeleton,2,Volvo,Italy,585.21,390.13,599.58,mm,5.42,kg,141.62,eur,4.0,True
3107,KTM USA AS23649,3,8,alternator skeleton,2,KTM,USA,577.01,373.96,572.28,mm,7.46,kg,310.83,eur,4.0,True
3108,Jeep Romania AS32148,3,8,alternator skeleton,2,Jeep,Romania,557.54,368.75,649.94,mm,7.1,kg,303.47,eur,4.0,True
3109,Lincoln Canada AS24531,3,8,alternator skeleton,2,Lincoln,Canada,574.88,438.9,504.99,mm,7.09,kg,287.65,eur,3.5,True
3110,BYD Switzerland AS11701,3,8,alternator skeleton,2,BYD,Switzerland,595.93,426.73,604.12,mm,7.79,kg,161.26,eur,3.0,True
3111,BYD Egypt AS36344,3,8,alternator skeleton,2,BYD,Egypt,581.99,416.73,611.81,mm,6.63,kg,230.83,eur,4.0,True
3112,BYD Sweden AS15893,3,8,alternator skeleton,2,BYD,Sweden,573.81,426.94,547.79,mm,5.29,kg,244.21,eur,4.0,True
3113,BMW China AS39299,3,8,alternator skeleton,2,BMW,China,556.57,440.56,578.17,mm,6.9,kg,200.79,eur,3.5,True
3114,Buick Turkey AS5527,3,8,alternator skeleton,2,Buick,Turkey,575.27,419.96,593.71,mm,7.9,kg,346.48,eur,3.0,True
3115,Ford Cuba AS30409,3,8,alternator skeleton,2,Ford,Cuba,558.45,411.48,547.33,mm,6.28,kg,136.25,eur,3.0,True
3116,Jeep Romania AS8648,3,8,alternator skeleton,2,Jeep,Romania,555.61,432.79,604.19,mm,5.04,kg,319.88,eur,4.0,True
3117,KTM Egypt AS4450,3,8,alternator skeleton,2,KTM,Egypt,599.86,398.77,645.06,mm,7.21,kg,166.07,eur,5.0,True
3118,Ferrari Canada AS32364,3,8,alternator skeleton,2,Ferrari,Canada,563.22,416.79,541.26,mm,6.43,kg,330.25,eur,5.0,True
3119,Ford Germany AS3692,3,8,alternator skeleton,2,Ford,Germany,569.62,379.86,560.97,mm,7.85,kg,219.77,eur,4.0,True
3120,BYD Denmark AS33119,3,8,alternator skeleton,2,BYD,Denmark,558.21,417.78,608.12,mm,4.16,kg,258.9,eur,3.5,True
3121,Mercedes Chile AS18538,3,8,alternator skeleton,2,Mercedes,Chile,551.62,418.08,637.03,mm,4.15,kg,123.96,eur,4.0,True
3122,Volvo Belgium AS23447,3,8,alternator skeleton,2,Volvo,Belgium,598.96,430.47,504.72,mm,7.63,kg,238.83,eur,4.0,True
3123,Honda Switzerland AS8010,3,8,alternator skeleton,2,Honda,Switzerland,589.87,359.5,633.54,mm,4.59,kg,220.02,eur,3.5,True
3124,Hyundai India AS9362,3,8,alternator skeleton,2,Hyundai,India,566.66,449.76,640.85,mm,5.4,kg,285.37,eur,4.0,True
3125,Toyota Netherlands AS25824,3,8,alternator skeleton,2,Toyota,Netherlands,562.94,438.92,608.95,mm,4.6,kg,253.82,eur,4.5,True
3126,KTM Netherlands AS24125,3,8,alternator skeleton,2,KTM,Netherlands,564.44,373.05,645.3,mm,5.79,kg,322.36,eur,3.5,True
3127,GMC Denmark AS39859,3,8,alternator skeleton,2,GMC,Denmark,589.31,428.89,603.25,mm,7.32,kg,124.06,eur,3.0,True
3128,BYD Japan AS26600,3,8,alternator skeleton,2,BYD,Japan,598.85,372.82,516.18,mm,5.18,kg,209.44,eur,4.5,True
3129,Tesla Korea AS22692,3,8,alternator skeleton,2,Tesla,Korea,567.45,389.76,543.16,mm,4.89,kg,190.95,eur,5.0,True
3130,Lincoln Brazil AS14901,3,8,alternator skeleton,2,Lincoln,Brazil,594.87,385.14,623.35,mm,5.77,kg,286.05,eur,4.0,True
3131,GMC Norway AS5767,3,8,alternator skeleton,2,GMC,Norway,551.83,397.29,629.95,mm,5.7,kg,288.8,eur,5.0,True
3132,Ferrari Brazil AS35105,3,8,alternator skeleton,2,Ferrari,Brazil,574.39,427.89,567.33,mm,4.4,kg,130.05,eur,3.5,True
3133,Buick New Zealand AS19135,3,8,alternator skeleton,2,Buick,New,565.29,369.64,629.71,mm,6.5,kg,298.85,eur,4.5,True
3134,BYD Mexico AS19341,3,8,alternator skeleton,2,BYD,Mexico,586.25,445.04,605.01,mm,7.02,kg,183.08,eur,3.0,True
3135,Mercedes Japan AS37245,3,8,alternator skeleton,2,Mercedes,Japan,581.21,397.73,582.65,mm,4.13,kg,262.38,eur,5.0,True
3136,Ferrari Mexico AS20810,3,8,alternator skeleton,2,Ferrari,Mexico,595.85,445.1,514.98,mm,7.63,kg,335.32,eur,4.0,True
3137,KTM France AS23441,3,8,alternator skeleton,2,KTM,France,555.98,362.58,643.06,mm,7.95,kg,136.49,eur,5.0,True
3138,Volvo Cuba AS10317,3,8,alternator skeleton,2,Volvo,Cuba,583.34,400.1,534.1,mm,5.38,kg,193.82,eur,4.0,True
3139,Benz Indonesia AS37556,3,8,alternator skeleton,2,Benz,Indonesia,562.44,375.2,608.48,mm,5.45,kg,283.64,eur,5.0,True
3140,BMW Switzerland AS38248,3,8,alternator skeleton,2,BMW,Switzerland,588.8,365.22,544.08,mm,5.87,kg,331.74,eur,3.5,True
3141,Jeep Turkey AS32236,3,8,alternator skeleton,2,Jeep,Turkey,552.3,358.03,500.0,mm,4.75,kg,135.2,eur,3.0,True
3142,BMW Russia AS30223,3,8,alternator skeleton,2,BMW,Russia,552.2,400.84,610.13,mm,6.99,kg,334.95,eur,3.0,True
3143,Volkswagen Norway AS1770,3,8,alternator skeleton,2,Volkswagen,Norway,551.86,375.01,547.74,mm,4.96,kg,145.22,eur,3.0,True
3144,KTM Switzerland AS38391,3,8,alternator skeleton,2,KTM,Switzerland,592.08,358.17,554.77,mm,4.89,kg,314.09,eur,4.5,True
3145,Buick France AS14012,3,8,alternator skeleton,2,Buick,France,592.34,414.26,616.96,mm,5.05,kg,194.2,eur,4.0,True
3146,Ferrari Mexico AS16686,3,8,alternator skeleton,2,Ferrari,Mexico,557.36,380.64,552.0,mm,7.01,kg,221.59,eur,3.5,True
3147,KTM Belgium AS20625,3,8,alternator skeleton,2,KTM,Belgium,588.07,432.43,638.59,mm,4.44,kg,326.21,eur,3.5,True
3148,Honda Romania AS2849,3,8,alternator skeleton,2,Honda,Romania,559.88,436.34,544.39,mm,4.56,kg,311.12,eur,4.0,True
3149,Jeep Brazil AS4322,3,8,alternator skeleton,2,Jeep,Brazil,561.7,438.02,607.25,mm,7.66,kg,163.14,eur,3.5,True
3150,Ferrari Indonesia AS9551,3,8,alternator skeleton,2,Ferrari,Indonesia,565.24,360.59,580.34,mm,4.22,kg,214.67,eur,5.0,True
3151,Ferrari China AS10521,3,8,alternator skeleton,2,Ferrari,China,575.56,434.28,588.46,mm,6.7,kg,146.07,eur,3.5,True
3152,Volkswagen Indonesia AS10391,3,8,alternator skeleton,2,Volkswagen,Indonesia,555.75,399.02,556.34,mm,4.84,kg,152.41,eur,4.0,True
3153,Volvo Romania AS30668,3,8,alternator skeleton,2,Volvo,Romania,569.56,433.97,513.25,mm,6.23,kg,271.38,eur,4.0,True
3154,Jeep Indonesia AS9523,3,8,alternator skeleton,2,Jeep,Indonesia,553.21,421.36,593.99,mm,4.63,kg,120.07,eur,4.0,True
3155,Buick Cuba AS2228,3,8,alternator skeleton,2,Buick,Cuba,584.31,370.42,639.79,mm,5.27,kg,200.9,eur,4.0,True
3156,BYD Turkey AS28967,3,8,alternator skeleton,2,BYD,Turkey,599.01,378.7,554.3,mm,4.6,kg,335.09,eur,4.0,True
3157,Toyota Egypt AS2990,3,8,alternator skeleton,2,Toyota,Egypt,581.51,386.62,519.24,mm,5.04,kg,205.38,eur,4.5,True
3158,Mercedes Japan AS31639,3,8,alternator skeleton,2,Mercedes,Japan,558.58,430.77,648.12,mm,7.97,kg,300.76,eur,3.5,True
3159,BMW Chile AS21597,3,8,alternator skeleton,2,BMW,Chile,562.81,419.01,627.05,mm,5.4,kg,126.55,eur,4.5,True
3160,Benz Switzerland AS23311,3,8,alternator skeleton,2,Benz,Switzerland,598.63,440.55,512.01,mm,4.15,kg,298.47,eur,4.5,True
3161,BMW Japan AS21615,3,8,alternator skeleton,2,BMW,Japan,585.7,446.18,516.49,mm,6.84,kg,174.45,eur,5.0,True
3162,Benz France AS20741,3,8,alternator skeleton,2,Benz,France,550.08,375.72,520.88,mm,6.74,kg,284.5,eur,5.0,True
3163,GMC Canada AS9953,3,8,alternator skeleton,2,GMC,Canada,567.67,368.74,589.9,mm,5.94,kg,336.85,eur,3.5,True
3164,GMC Sweden AS39527,3,8,alternator skeleton,2,GMC,Sweden,575.41,438.23,540.24,mm,7.87,kg,168.16,eur,3.5,True
3165,BMW Thailand AS4568,3,8,alternator skeleton,2,BMW,Thailand,598.65,371.33,610.67,mm,4.47,kg,166.35,eur,3.5,True
3166,Benz Japan AS1227,3,8,alternator skeleton,2,Benz,Japan,587.49,383.02,644.51,mm,4.57,kg,263.63,eur,4.0,True
3167,Daimler Indonesia AS30567,3,8,alternator skeleton,2,Daimler,Indonesia,595.76,413.16,632.57,mm,4.19,kg,185.43,eur,3.5,True
3168,Ferrari India AS18608,3,8,alternator skeleton,2,Ferrari,India,595.18,368.06,643.38,mm,5.38,kg,258.26,eur,4.5,True
3169,BMW India AS36331,3,8,alternator skeleton,2,BMW,India,579.64,431.77,595.86,mm,6.66,kg,142.76,eur,4.0,True
3170,KTM Indonesia AS2755,3,8,alternator skeleton,2,KTM,Indonesia,560.91,430.06,635.42,mm,6.09,kg,193.21,eur,3.5,True
3171,Jeep France AS37106,3,8,alternator skeleton,2,Jeep,France,588.03,441.12,515.46,mm,5.1,kg,154.59,eur,4.0,True
3172,Daimler Norway AS20561,3,8,alternator skeleton,2,Daimler,Norway,579.05,434.19,581.56,mm,5.73,kg,311.26,eur,4.5,True
3173,Ford Egypt AS3209,3,8,alternator skeleton,2,Ford,Egypt,551.56,408.82,604.46,mm,7.14,kg,333.69,eur,3.0,True
3174,Hyundai China AS25156,3,8,alternator skeleton,2,Hyundai,China,567.17,441.43,644.32,mm,4.61,kg,266.75,eur,4.5,True
3175,Toyota Austria AS15722,3,8,alternator skeleton,2,Toyota,Austria,566.15,437.36,563.8,mm,4.39,kg,308.54,eur,3.0,True
3176,Volvo Korea AS14777,3,8,alternator skeleton,2,Volvo,Korea,562.28,410.52,524.93,mm,5.47,kg,191.36,eur,4.0,True
3177,Lincoln Cuba AS39818,3,8,alternator skeleton,2,Lincoln,Cuba,591.11,429.25,594.22,mm,5.71,kg,215.51,eur,4.0,True
3178,Benz Canada AS17272,3,8,alternator skeleton,2,Benz,Canada,593.47,392.05,520.03,mm,7.73,kg,284.15,eur,4.5,True
3179,Mercedes Belgium AS31562,3,8,alternator skeleton,2,Mercedes,Belgium,589.93,381.92,584.07,mm,7.5,kg,220.96,eur,4.0,True
3180,Ford Brazil AS1608,3,8,alternator skeleton,2,Ford,Brazil,550.95,394.28,649.82,mm,6.33,kg,245.1,eur,3.5,True
3181,Volvo Canada AS18740,3,8,alternator skeleton,2,Volvo,Canada,557.17,389.3,593.47,mm,7.46,kg,292.46,eur,5.0,True
3182,KTM New Zealand AS29078,3,8,alternator skeleton,2,KTM,New,569.29,404.98,519.07,mm,7.74,kg,153.0,eur,4.5,True
3183,Buick Russia AS38502,3,8,alternator skeleton,2,Buick,Russia,584.22,389.79,616.75,mm,5.96,kg,141.37,eur,3.0,True
3184,BYD Chile AS23835,3,8,alternator skeleton,2,BYD,Chile,591.53,399.16,561.17,mm,4.94,kg,169.18,eur,4.0,True
3185,Honda Germany AS8343,3,8,alternator skeleton,2,Honda,Germany,581.51,421.19,628.31,mm,4.51,kg,286.69,eur,4.0,True
3186,Mercedes Japan AS17113,3,8,alternator skeleton,2,Mercedes,Japan,590.45,414.77,616.78,mm,7.41,kg,194.38,eur,4.5,True
3187,Jeep Germany AS15651,3,8,alternator skeleton,2,Jeep,Germany,595.44,386.57,569.14,mm,6.43,kg,207.78,eur,3.5,True
3188,BYD Cuba AS30269,3,8,alternator skeleton,2,BYD,Cuba,560.8,374.84,527.22,mm,7.03,kg,332.44,eur,3.5,True
3189,Volvo Cuba AS31175,3,8,alternator skeleton,2,Volvo,Cuba,562.57,436.9,518.4,mm,4.13,kg,328.59,eur,3.5,True
3190,Tesla Switzerland AS33998,3,8,alternator skeleton,2,Tesla,Switzerland,579.42,402.21,507.75,mm,6.9,kg,162.61,eur,3.0,True
3191,GMC Denmark AS24192,3,8,alternator skeleton,2,GMC,Denmark,582.82,440.99,534.83,mm,6.58,kg,302.99,eur,3.0,True
3192,GMC Brazil AS24463,3,8,alternator skeleton,2,GMC,Brazil,568.89,389.23,504.39,mm,6.39,kg,212.89,eur,3.5,True
3193,Buick Japan AS34361,3,8,alternator skeleton,2,Buick,Japan,559.83,401.3,596.64,mm,5.93,kg,184.44,eur,3.0,True
3194,BMW Egypt AS23997,3,8,alternator skeleton,2,BMW,Egypt,593.52,388.88,602.22,mm,5.12,kg,264.41,eur,4.0,True
3195,Toyota Sweden AS1555,3,8,alternator skeleton,2,Toyota,Sweden,569.93,416.79,586.77,mm,5.86,kg,255.63,eur,4.0,True
3196,Mercedes India AS32478,3,8,alternator skeleton,2,Mercedes,India,567.81,370.22,538.52,mm,6.03,kg,323.0,eur,5.0,True
3197,Lincoln China AS16710,3,8,alternator skeleton,2,Lincoln,China,586.97,363.57,556.94,mm,5.06,kg,331.88,eur,4.0,True
3198,Ford Netherlands AS5243,3,8,alternator skeleton,2,Ford,Netherlands,563.55,363.96,634.96,mm,6.66,kg,323.88,eur,4.5,True
3199,Mercedes Romania AS21087,3,8,alternator skeleton,2,Mercedes,Romania,581.99,405.78,639.04,mm,7.37,kg,159.03,eur,4.5,True
3200,Volkswagen Denmark AS17171,3,8,alternator skeleton,2,Volkswagen,Denmark,573.81,352.05,517.68,mm,7.48,kg,295.98,eur,4.5,True
3201,BMW USA AS33239,3,8,alternator skeleton,2,BMW,USA,569.39,389.47,501.17,mm,4.29,kg,252.38,eur,3.5,True
3202,BYD Romania AS38197,3,8,alternator skeleton,2,BYD,Romania,592.2,377.59,519.73,mm,5.66,kg,291.74,eur,4.5,True
3203,Acura Austria AS34233,3,8,alternator skeleton,2,Acura,Austria,553.26,365.55,503.77,mm,6.26,kg,180.21,eur,5.0,True
3204,Ford Switzerland AS5907,3,8,alternator skeleton,2,Ford,Switzerland,571.06,427.35,534.95,mm,4.57,kg,276.62,eur,4.0,True
3205,Volvo Switzerland AS36209,3,8,alternator skeleton,2,Volvo,Switzerland,560.94,406.35,601.73,mm,7.07,kg,239.77,eur,3.0,True
3206,Volkswagen Netherlands AS16629,3,8,alternator skeleton,2,Volkswagen,Netherlands,573.64,424.15,559.45,mm,7.29,kg,268.61,eur,3.5,True
3207,Acura Italy AS10650,3,8,alternator skeleton,2,Acura,Italy,588.19,396.03,536.91,mm,4.38,kg,211.3,eur,4.5,True
3208,GMC Turkey AS16106,3,8,alternator skeleton,2,GMC,Turkey,596.76,403.85,571.5,mm,4.84,kg,205.03,eur,5.0,True
3209,Jeep Cuba AS3437,3,8,alternator skeleton,2,Jeep,Cuba,553.27,414.35,635.6,mm,4.96,kg,206.99,eur,3.5,True
3210,Jeep Sweden AS24675,3,8,alternator skeleton,2,Jeep,Sweden,560.86,356.64,564.91,mm,7.57,kg,146.64,eur,4.5,True
3211,Benz Cuba AS3742,3,8,alternator skeleton,2,Benz,Cuba,587.39,419.93,607.72,mm,7.08,kg,242.18,eur,4.0,True
3212,Daimler Mexico AS17777,3,8,alternator skeleton,2,Daimler,Mexico,599.33,380.63,554.89,mm,6.49,kg,209.13,eur,3.5,True
3213,Volvo Japan AS18622,3,8,alternator skeleton,2,Volvo,Japan,583.93,355.08,604.82,mm,5.53,kg,315.46,eur,4.5,True
3214,GMC Sweden AS9372,3,8,alternator skeleton,2,GMC,Sweden,555.39,414.71,552.79,mm,7.05,kg,271.83,eur,4.5,True
3215,Toyota USA AS15837,3,8,alternator skeleton,2,Toyota,USA,558.33,384.9,643.37,mm,6.56,kg,160.96,eur,3.5,True
3216,BMW Chile AS8654,3,8,alternator skeleton,2,BMW,Chile,580.47,420.2,527.86,mm,5.78,kg,160.18,eur,4.5,True
3217,BMW Cuba AS7489,3,8,alternator skeleton,2,BMW,Cuba,574.87,363.55,539.43,mm,4.3,kg,131.65,eur,5.0,True
3218,Jeep Romania AS37503,3,8,alternator skeleton,2,Jeep,Romania,598.78,402.01,500.28,mm,4.6,kg,321.28,eur,4.0,True
3219,Benz China AS35327,3,8,alternator skeleton,2,Benz,China,569.58,429.25,640.31,mm,7.63,kg,336.6,eur,4.0,True
3220,BYD USA AS25244,3,8,alternator skeleton,2,BYD,USA,595.85,367.85,523.07,mm,6.57,kg,219.47,eur,3.5,True
3221,Hyundai Egypt AS2181,3,8,alternator skeleton,2,Hyundai,Egypt,593.35,375.6,649.09,mm,5.34,kg,325.29,eur,4.0,True
3222,Volkswagen China AS16440,3,8,alternator skeleton,2,Volkswagen,China,596.49,413.39,517.94,mm,6.07,kg,226.35,eur,3.5,True
3223,Tesla China AS10939,3,8,alternator skeleton,2,Tesla,China,564.55,391.0,544.27,mm,4.41,kg,285.93,eur,4.0,True
3224,Volvo Indonesia AS17109,3,8,alternator skeleton,2,Volvo,Indonesia,562.11,400.77,608.74,mm,5.44,kg,140.69,eur,4.0,True
3225,Toyota Germany AS36823,3,8,alternator skeleton,2,Toyota,Germany,576.88,428.93,580.86,mm,7.38,kg,162.92,eur,3.5,True
3226,Buick New Zealand AS31184,3,8,alternator skeleton,2,Buick,New,591.64,367.61,620.1,mm,5.76,kg,149.9,eur,4.5,True
3227,Hyundai Indonesia AS3986,3,8,alternator skeleton,2,Hyundai,Indonesia,578.8,358.6,502.13,mm,6.97,kg,257.52,eur,4.0,True
3228,BMW Egypt AS16342,3,8,alternator skeleton,2,BMW,Egypt,560.51,414.61,502.05,mm,4.38,kg,290.56,eur,4.0,True
3229,Ford Netherlands AS12783,3,8,alternator skeleton,2,Ford,Netherlands,575.05,434.73,510.05,mm,7.82,kg,336.61,eur,3.0,True
3230,BYD Mexico AS38250,3,8,alternator skeleton,2,BYD,Mexico,560.44,406.18,619.77,mm,6.33,kg,137.98,eur,3.5,True
3231,Volvo Austria AS29421,3,8,alternator skeleton,2,Volvo,Austria,585.41,388.08,503.23,mm,5.95,kg,208.01,eur,3.0,True
3232,Jeep Cuba AS20676,3,8,alternator skeleton,2,Jeep,Cuba,570.02,393.0,570.2,mm,5.61,kg,224.06,eur,4.5,True
3233,Buick France AS11945,3,8,alternator skeleton,2,Buick,France,581.99,425.89,623.34,mm,6.09,kg,165.06,eur,4.0,True
3234,GMC Denmark AS35218,3,8,alternator skeleton,2,GMC,Denmark,554.39,357.83,506.0,mm,6.04,kg,198.63,eur,5.0,True
3235,GMC Germany AS38851,3,8,alternator skeleton,2,GMC,Germany,585.71,391.74,553.33,mm,5.12,kg,231.77,eur,3.5,True
3236,BYD Thailand AS33598,3,8,alternator skeleton,2,BYD,Thailand,577.46,402.66,581.29,mm,5.92,kg,146.1,eur,4.5,True
3237,Volvo Chile AS37130,3,8,alternator skeleton,2,Volvo,Chile,557.09,423.5,514.37,mm,6.23,kg,219.03,eur,4.5,True
3238,Jeep Cuba AS28360,3,8,alternator skeleton,2,Jeep,Cuba,568.87,364.8,593.36,mm,7.96,kg,206.14,eur,3.0,True
3239,Volvo Thailand AS3083,3,8,alternator skeleton,2,Volvo,Thailand,577.07,361.92,648.91,mm,6.92,kg,232.43,eur,3.0,True
3240,Benz Denmark AS1781,3,8,alternator skeleton,2,Benz,Denmark,558.02,425.42,578.88,mm,7.22,kg,221.65,eur,4.5,True
3241,Tesla Thailand AS38681,3,8,alternator skeleton,2,Tesla,Thailand,551.66,395.51,607.9,mm,7.52,kg,138.51,eur,5.0,True
3242,Honda Germany AS10252,3,8,alternator skeleton,2,Honda,Germany,571.06,445.88,558.23,mm,6.94,kg,233.09,eur,3.5,True
3243,Buick Germany AS19012,3,8,alternator skeleton,2,Buick,Germany,568.33,406.25,501.47,mm,6.74,kg,277.7,eur,4.5,True
3244,KTM Romania AS17556,3,8,alternator skeleton,2,KTM,Romania,585.7,378.21,593.59,mm,5.32,kg,186.87,eur,4.5,True
3245,KTM France AS9906,3,8,alternator skeleton,2,KTM,France,567.13,376.5,544.83,mm,6.34,kg,325.04,eur,4.0,True
3246,Jeep Canada AS28232,3,8,alternator skeleton,2,Jeep,Canada,597.69,432.27,618.48,mm,7.31,kg,170.05,eur,4.0,True
3247,BMW France AS11776,3,8,alternator skeleton,2,BMW,France,557.3,384.6,646.38,mm,7.33,kg,245.98,eur,4.5,True
3248,Acura Italy AS38717,3,8,alternator skeleton,2,Acura,Italy,562.54,436.29,530.65,mm,5.96,kg,345.45,eur,3.5,True
3249,Lincoln Switzerland AS2434,3,8,alternator skeleton,2,Lincoln,Switzerland,551.15,355.21,583.31,mm,6.84,kg,132.96,eur,4.5,True
3250,GMC Germany AS33432,3,8,alternator skeleton,2,GMC,Germany,571.33,384.11,534.18,mm,5.32,kg,290.62,eur,3.5,True
3251,Jeep Norway AS2288,3,8,alternator skeleton,2,Jeep,Norway,565.31,421.04,583.9,mm,6.53,kg,325.88,eur,5.0,True
3252,Benz China AS15279,3,8,alternator skeleton,2,Benz,China,564.73,384.41,615.13,mm,6.48,kg,273.01,eur,4.5,True
3253,GMC Japan AS17710,3,8,alternator skeleton,2,GMC,Japan,583.93,430.56,514.19,mm,7.82,kg,130.73,eur,5.0,True
3254,Daimler Cuba AS26239,3,8,alternator skeleton,2,Daimler,Cuba,555.89,353.67,605.71,mm,6.41,kg,185.61,eur,3.5,True
3255,Lincoln Sweden AS20177,3,8,alternator skeleton,2,Lincoln,Sweden,578.85,438.37,552.7,mm,7.06,kg,211.67,eur,4.5,True
3256,Ferrari Romania AS19813,3,8,alternator skeleton,2,Ferrari,Romania,578.33,364.74,557.71,mm,7.82,kg,286.46,eur,5.0,True
3257,Buick Turkey AS9375,3,8,alternator skeleton,2,Buick,Turkey,582.86,357.79,571.22,mm,7.24,kg,252.53,eur,4.0,True
3258,BYD Egypt AS3247,3,8,alternator skeleton,2,BYD,Egypt,572.98,421.97,597.99,mm,7.14,kg,132.66,eur,4.0,True
3259,Lincoln India AS33780,3,8,alternator skeleton,2,Lincoln,India,560.54,361.94,627.6,mm,5.18,kg,223.96,eur,3.5,True
3260,Volvo Romania AS32553,3,8,alternator skeleton,2,Volvo,Romania,554.9,391.91,537.9,mm,4.59,kg,304.12,eur,4.0,True
3261,Lincoln Thailand AS19232,3,8,alternator skeleton,2,Lincoln,Thailand,595.0,415.66,558.83,mm,6.0,kg,291.08,eur,3.5,True
3262,Buick India AS16883,3,8,alternator skeleton,2,Buick,India,572.5,445.22,581.66,mm,5.5,kg,297.41,eur,5.0,True
3263,Volvo India AS21463,3,8,alternator skeleton,2,Volvo,India,571.08,368.26,553.96,mm,4.88,kg,342.07,eur,3.5,True
3264,Hyundai Thailand AS4969,3,8,alternator skeleton,2,Hyundai,Thailand,597.08,381.98,562.91,mm,7.61,kg,297.65,eur,4.0,True
3265,Ford India AS19624,3,8,alternator skeleton,2,Ford,India,581.84,370.74,621.45,mm,7.58,kg,288.49,eur,3.5,True
3266,Hyundai USA AS2698,3,8,alternator skeleton,2,Hyundai,USA,593.96,358.79,641.77,mm,4.27,kg,302.52,eur,4.0,True
3267,Mercedes Turkey AS8719,3,8,alternator skeleton,2,Mercedes,Turkey,550.7,421.11,521.42,mm,6.45,kg,218.08,eur,4.5,True
3268,BYD Korea AS27520,3,8,alternator skeleton,2,BYD,Korea,580.05,426.96,544.09,mm,7.14,kg,198.17,eur,4.5,True
3269,Volvo Denmark AS12354,3,8,alternator skeleton,2,Volvo,Denmark,598.42,406.67,535.58,mm,5.43,kg,232.9,eur,3.5,True
3270,Acura Korea AS18880,3,8,alternator skeleton,2,Acura,Korea,589.5,356.72,628.46,mm,4.7,kg,188.09,eur,3.0,True
3271,Acura Netherlands AS33844,3,8,alternator skeleton,2,Acura,Netherlands,579.23,392.24,538.02,mm,6.89,kg,169.49,eur,4.5,True
3272,Volvo China AS38936,3,8,alternator skeleton,2,Volvo,China,591.56,411.04,617.97,mm,6.08,kg,142.62,eur,3.5,True
3273,Ferrari Netherlands AS20493,3,8,alternator skeleton,2,Ferrari,Netherlands,554.81,404.08,582.28,mm,5.2,kg,263.59,eur,4.0,True
3274,BYD Norway AS10532,3,8,alternator skeleton,2,BYD,Norway,591.19,391.97,571.02,mm,5.11,kg,125.45,eur,4.0,True
3275,Ford Canada AS14145,3,8,alternator skeleton,2,Ford,Canada,561.85,361.92,607.95,mm,6.86,kg,305.66,eur,4.0,True
3276,Lincoln Russia AS1806,3,8,alternator skeleton,2,Lincoln,Russia,587.23,351.27,538.9,mm,5.63,kg,177.55,eur,4.0,True
3277,Mercedes USA AS22718,3,8,alternator skeleton,2,Mercedes,USA,580.65,382.27,541.79,mm,5.39,kg,327.58,eur,4.5,True
3278,BMW Sweden AS23408,3,8,alternator skeleton,2,BMW,Sweden,595.56,380.31,593.47,mm,4.11,kg,285.98,eur,4.5,True
3279,Mercedes Mexico AS8010,3,8,alternator skeleton,2,Mercedes,Mexico,576.99,427.63,506.58,mm,5.16,kg,189.17,eur,4.0,True
3280,Lincoln Egypt AS16109,3,8,alternator skeleton,2,Lincoln,Egypt,556.14,367.41,634.33,mm,4.32,kg,170.46,eur,4.5,True
3281,Hyundai New Zealand AS9243,3,8,alternator skeleton,2,Hyundai,New,596.97,412.58,515.03,mm,5.39,kg,259.1,eur,4.5,True
3282,Mercedes Mexico AS9728,3,8,alternator skeleton,2,Mercedes,Mexico,590.28,374.95,605.78,mm,5.89,kg,166.39,eur,4.0,True
3283,KTM Turkey AS5093,3,8,alternator skeleton,2,KTM,Turkey,573.05,436.69,537.35,mm,5.95,kg,348.88,eur,4.5,True
3284,Jeep Cuba AS21495,3,8,alternator skeleton,2,Jeep,Cuba,554.82,351.87,554.25,mm,4.39,kg,269.33,eur,4.0,True
3285,Volkswagen Canada AS9434,3,8,alternator skeleton,2,Volkswagen,Canada,574.57,388.21,619.26,mm,4.77,kg,239.93,eur,4.0,True
3286,GMC Canada AS24311,3,8,alternator skeleton,2,GMC,Canada,598.27,374.49,506.6,mm,6.12,kg,133.32,eur,4.0,True
3287,Tesla Austria AS31753,3,8,alternator skeleton,2,Tesla,Austria,571.15,435.03,623.63,mm,4.95,kg,130.81,eur,3.0,True
